split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9822212293539562,0.9816326530612245,0.9814777265127889,0.9834298900235663,0.9990709294176958,0.9816326530612245,0.055684718565673245
test,0.717328849405764,0.7435897435897436,0.7354419936577586,0.7031794094179056,0.9298258045939869,0.7435897435897436,1.1251684697657176
