,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083360754,0.08335506,0.08335279,0.083321124,0.083327234,0.08327783,0.083266795,0.08324374,0.08325831,0.08333953,0.08344442,0.083452374
AMI,0.007334217,0.007337532,0.0073261196,0.007333253,0.007328438,0.007322885,0.23531032,0.23532665,0.23541582,0.23531102,0.0073276297,0.0073264176
IMI,0.006037019,0.0060311537,0.315457,0.3149653,0.31526038,0.006046881,0.006029232,0.0060275984,0.0060303463,0.0060361824,0.006039835,0.006039329
Lateral-involved,0.14668323,0.1466854,0.061576355,0.06158552,0.06158922,1.003903e-07,0.0616788,0.06166959,0.061637465,0.043600142,0.146663,0.14663112
