strategy,fold,epoch,train_loss,val_loss,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,train_balanced_accuracy,val_balanced_accuracy,learning_rate,epoch_time,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
partial_finetune,2,1,1.0368201542362638,0.8704679077985336,0.57380725990547,0.6510354717523726,0.5803161652218256,0.6551020408163265,0.5918252983508627,0.672872542585875,0.0001,1.388084888458252,0.7167530224525043,0.7969348659003831,0.6014598540145986,0.6914893617021277,0.558974358974359,0.6472491909385113,0.41804180418041803,0.46846846846846846
partial_finetune,2,2,0.8206361545889065,0.8101515653182049,0.6628650345216295,0.6288706398342031,0.6613972463029066,0.6571428571428571,0.6724862925683048,0.6833065184336492,0.0001,1.787888765335083,0.7889733840304183,0.8148148148148148,0.6841339155749636,0.6822429906542056,0.6301600673967986,0.6962025316455697,0.5481927710843374,0.32222222222222224
partial_finetune,2,3,0.7059469731835186,0.7455277591335531,0.7162386885488271,0.6632146140155294,0.7169811320754716,0.6836734693877551,0.726398110915622,0.7034272045738692,0.0001,1.823667049407959,0.8428030303030303,0.8582995951417004,0.7198838896952104,0.6956521739130435,0.6941870261162595,0.7076023391812866,0.6080808080808081,0.391304347826087
partial_finetune,2,4,0.6499367782286635,0.7319983380181448,0.7318426929527089,0.6734896455896668,0.7343192248852626,0.7040816326530612,0.7361514202064059,0.7233076583227531,0.0001,1.6048080921173096,0.8565965583173997,0.875968992248062,0.7075038284839203,0.6886792452830188,0.7255892255892256,0.75,0.6376811594202898,0.3793103448275862
partial_finetune,2,5,0.6078774278593088,0.6475087905416683,0.7378380840805095,0.7205076153421518,0.7368689444161143,0.736734693877551,0.7435469365904493,0.7545779862466961,0.0001,1.8149168491363525,0.8591133004926108,0.9008264462809917,0.7385524372230429,0.6976744186046512,0.7223140495867768,0.7757575757575758,0.6313725490196078,0.5077720207253886
partial_finetune,2,6,0.5443628067449913,0.5864933912851372,0.784284895679882,0.7532073101560212,0.7853136155022947,0.763265306122449,0.7918594775588267,0.7788517957972171,0.0001,1.9724400043487549,0.892128279883382,0.9191489361702128,0.7777777777777778,0.7378640776699029,0.7820299500831946,0.7800586510263929,0.6852035749751738,0.5757575757575758
partial_finetune,2,7,0.49791283388030827,0.6591666460037231,0.8119639449307456,0.7049336753253856,0.8113207547169812,0.7142857142857143,0.8152534665541112,0.729576152858627,0.0001,1.8332476615905762,0.9017681728880157,0.8317757009345794,0.8090909090909091,0.7177033492822966,0.7993393889347646,0.7417582417582418,0.7376573088092934,0.5284974093264249
partial_finetune,2,8,0.4782060022441664,0.6578823548190448,0.8208222135652572,0.7164916278735927,0.8184599694033656,0.726530612244898,0.8256311036129673,0.7418717605961662,0.0001,1.6714177131652832,0.8937437934458788,0.8387096774193549,0.8367952522255193,0.7307692307692307,0.8078817733990148,0.7548209366391184,0.7448680351906158,0.5416666666666666
partial_finetune,2,9,0.43117839518947787,0.5233571567097489,0.8209876773286702,0.7706088761497107,0.8204997450280469,0.7795918367346939,0.8226183493820823,0.796207456195409,0.0001,1.8336708545684814,0.9143426294820717,0.9004329004329005,0.8103975535168195,0.7559808612440191,0.8092105263157895,0.8143712574850299,0.75,0.6116504854368932
partial_finetune,2,10,0.39212718540645874,0.6280479398308968,0.8533414610009085,0.7130365125472846,0.8536460989291178,0.7285714285714285,0.8567358192022727,0.7484103821804207,0.0001,1.979325294494629,0.9140625,0.8465116279069768,0.8502269288956127,0.7048458149779736,0.8522167487684729,0.7818696883852692,0.7968596663395485,0.518918918918919
partial_finetune,2,11,0.37190787263940267,0.6125916787556239,0.8593005675206183,0.721910941010876,0.858745537990821,0.746938775510204,0.8614149733592822,0.7648752034489976,0.0001,1.8939743041992188,0.9243027888446215,0.8928571428571429,0.8558421851289834,0.7339449541284404,0.8508557457212714,0.8088642659279779,0.8062015503875969,0.4519774011299435
partial_finetune,2,12,0.3469711121538353,0.6538340288765576,0.8717111151338296,0.7067530452394544,0.8720040795512494,0.7408163265306122,0.8711678022592595,0.7578898940343028,0.0001,1.7710025310516357,0.9272183449651047,0.9067796610169492,0.8611544461778471,0.7393364928909952,0.8687856560717196,0.8021978021978022,0.829686013320647,0.378698224852071
partial_finetune,2,13,0.31320060401288663,0.5999440122623833,0.8824892660478005,0.744485262447823,0.8827129015808262,0.7612244897959184,0.8847417809828368,0.775541784872468,0.0001,1.7852652072906494,0.9341317365269461,0.867579908675799,0.8744326777609682,0.7523809523809524,0.88,0.8154269972451791,0.8413926499032882,0.5425531914893617
partial_finetune,2,14,0.27328798383823893,0.4473928498978518,0.9129773532134127,0.8252983666294966,0.9117797042325344,0.8326530612244898,0.9141185184932334,0.8430658660261953,0.0001,1.8212485313415527,0.9408224674022067,0.9224137931034483,0.9190839694656489,0.8020304568527918,0.9071661237785016,0.8664688427299704,0.8848368522072937,0.7102803738317757
partial_finetune,2,15,0.25818306483491715,0.6176259965312724,0.9162316563277169,0.7844961750999273,0.9153493115757266,0.7836734693877551,0.9159655342929878,0.7935460026097684,0.0001,2.0037038326263428,0.9475766567754699,0.9122807017543859,0.9204368174726989,0.8837209302325582,0.913722267871816,0.7660668380462725,0.8831908831908832,0.5759162303664922
partial_finetune,2,16,0.24027292897724364,0.4735663379941668,0.9174842241583162,0.8236427559682142,0.9168791432942376,0.8224489795918367,0.9189075896288683,0.8299135971341596,0.0001,1.8014168739318848,0.9497991967871486,0.8986784140969163,0.9193302891933028,0.8651685393258427,0.9161920260374288,0.8164383561643835,0.8846153846153846,0.7142857142857143
partial_finetune,2,17,0.2346822070352038,0.46584214762765536,0.919655036023372,0.8145581938497469,0.9184089750127487,0.810204081632653,0.9199470885657121,0.8165647876633512,0.0001,1.694303274154663,0.944,0.8571428571428571,0.9259259259259259,0.8636363636363636,0.9132569558101473,0.8010899182561307,0.8954372623574145,0.7363636363636363
partial_finetune,2,18,0.21579978301596847,0.4904640745143501,0.9261816938024374,0.817752796631473,0.9260581336053034,0.8244897959183674,0.9256579511771286,0.8356940517372469,0.0001,1.837515115737915,0.9477911646586346,0.9316239316239316,0.922360248447205,0.8229166666666666,0.9216965742251223,0.84,0.9128787878787878,0.6764705882352942
partial_finetune,2,19,0.2033847715859508,0.6673368964876447,0.9241526332030985,0.7660476242627222,0.9224885262621112,0.7775510204081633,0.9259458163750862,0.7908105689124223,0.0001,1.9124424457550049,0.9468405215646941,0.9122807017543859,0.9345509893455098,0.8041237113402062,0.9174917491749175,0.7945945945945946,0.8977272727272727,0.5531914893617021
partial_finetune,2,20,0.19295992191229347,0.4815894682796634,0.9381345958801104,0.8082609243704842,0.9372768995410505,0.8142857142857143,0.938570428915765,0.8243926584646611,5e-05,1.2785000801086426,0.96,0.9122807017543859,0.941358024691358,0.8082901554404145,0.9333333333333333,0.8328611898016998,0.9178470254957507,0.6796116504854369
partial_finetune,2,21,0.15551630416310364,0.35641195695010985,0.9434275650013276,0.8673845083546858,0.942886282508924,0.8693877551020408,0.9440798800603339,0.8770993277498351,5e-05,1.7485740184783936,0.9539078156312625,0.9322033898305084,0.9460708782742681,0.8586956521739131,0.9412737799834574,0.8768768768768769,0.9324577861163227,0.801762114537445
partial_finetune,2,22,0.14797452387762336,0.40306718385949425,0.9512676771569095,0.8520270843791229,0.9515553289138194,0.8510204081632653,0.951255424611453,0.8588945813472613,5e-05,1.8881330490112305,0.967032967032967,0.9026548672566371,0.9457364341085271,0.8681318681318682,0.9497942386831276,0.8497109826589595,0.942507068803016,0.7876106194690266
partial_finetune,2,23,0.16327886685371884,0.41443642012926996,0.9482111262494354,0.8336188279720933,0.9469658337582866,0.8448979591836735,0.9483566096130371,0.8554039698884264,5e-05,1.6390516757965088,0.9565217391304348,0.9626556016597511,0.9567901234567902,0.7939698492462312,0.944078947368421,0.8855421686746988,0.9354536950420954,0.6923076923076923
partial_finetune,2,24,0.12414662202194235,0.48419848412883526,0.9621988473847569,0.8267909830524651,0.9617542070372259,0.8285714285714286,0.9623678951163929,0.8379037321285996,5e-05,1.6594219207763672,0.9779559118236473,0.9264069264069265,0.9628482972136223,0.8478260869565217,0.9595375722543352,0.828169014084507,0.9484536082474226,0.7047619047619048
partial_finetune,2,25,0.14554580793065844,0.280591997200129,0.9516972597074237,0.9057849688669956,0.9505354411014788,0.9020408163265307,0.9522961717466624,0.9064391167348396,5e-05,1.7676324844360352,0.963855421686747,0.9310344827586207,0.9583975346687211,0.9239766081871345,0.9454545454545454,0.8828828828828829,0.9390815370196813,0.8852459016393442
partial_finetune,2,26,0.1269222117850271,0.3614488289672501,0.9600563595500002,0.8549604230007231,0.960224375318715,0.863265306122449,0.9594880650606046,0.8720445572740789,5e-05,1.4965612888336182,0.9728643216080402,0.9623430962343096,0.956386292834891,0.8061224489795918,0.9604612850082372,0.8990825688073395,0.9505135387488328,0.7522935779816514
partial_finetune,2,27,0.10407300109175746,0.26136616644810656,0.9708226872615,0.9172379977541246,0.9709331973482916,0.9163265306122449,0.9715463021637507,0.9222241402433424,5e-05,1.3737752437591553,0.9839034205231388,0.9672131147540983,0.967741935483871,0.9248554913294798,0.9711934156378601,0.9102167182662538,0.96045197740113,0.8666666666666667
partial_finetune,2,28,0.11285033069022878,0.29669756494006333,0.9640388838833527,0.9077466545539681,0.9637939826619072,0.9081632653061225,0.9637901288563431,0.9135407055648829,5e-05,1.524132251739502,0.9769769769769769,0.9711934156378601,0.9658385093167702,0.9028571428571428,0.9679539852095317,0.9046153846153846,0.9453860640301318,0.8523206751054853
partial_finetune,2,29,0.1188478200548708,0.20633151610286868,0.9534736333638175,0.9418105008429146,0.9530851606323304,0.9387755102040817,0.9544037365835734,0.942746528303044,5e-05,1.9130964279174805,0.965034965034965,0.9711934156378601,0.9554531490015361,0.9580838323353293,0.9530090684253916,0.9216300940438872,0.9403973509933775,0.9163346613545816
partial_finetune,2,30,0.11035665748892604,0.25596914163657597,0.9660109795092948,0.9244024103015372,0.9658337582865885,0.9244897959183673,0.965512465107082,0.9296868268105066,5e-05,1.810633897781372,0.9778672032193159,0.9711934156378601,0.9642301710730948,0.9195402298850575,0.962171052631579,0.9216300940438872,0.9597754911131899,0.8852459016393442
partial_finetune,2,31,0.10121320641691256,0.2498326630008464,0.9656712351942538,0.9055450287378143,0.9658337582865885,0.9061224489795918,0.96515033291353,0.9110732043612237,5e-05,1.7455101013183594,0.9778672032193159,0.9539748953974896,0.9611197511664075,0.8977272727272727,0.9630238290879212,0.9074074074074074,0.9606741573033708,0.8630705394190872
partial_finetune,2,32,0.1136355857226631,0.30457404632957613,0.962631083007884,0.8890510841739584,0.9627740948495666,0.8918367346938776,0.9614935637366478,0.8995351657609159,5e-05,1.8583693504333496,0.9799196787148594,0.9626556016597511,0.9577464788732394,0.8743169398907104,0.9606557377049181,0.901840490797546,0.9522024367385192,0.8173913043478261
partial_finetune,2,33,0.09782838388282021,0.3750711012251523,0.9672397008304066,0.871681297669248,0.9678735339112697,0.8653061224489796,0.967535447208403,0.8712757791781202,5e-05,1.9752683639526367,0.9828801611278952,0.9264069264069265,0.9598765432098766,0.9176470588235294,0.9711459192085737,0.8409090909090909,0.9550561797752809,0.801762114537445
partial_finetune,2,34,0.0909993207041309,0.24329303466543858,0.9718574305696771,0.922036700332712,0.9719530851606323,0.9224489795918367,0.9712378658307319,0.9266004070574202,5e-05,1.9938251972198486,0.980980980980981,0.9672131147540983,0.9703588143525741,0.9132947976878613,0.9744435284418796,0.91875,0.961646398503274,0.8888888888888888
partial_finetune,2,35,0.09190048971144536,0.23327003048390757,0.9688617141817183,0.9255595829907082,0.9688934217236104,0.926530612244898,0.9686755396495923,0.9318534132332317,2.5e-05,1.5537493228912354,0.9799599198396793,0.97165991902834,0.9658385093167702,0.9195402298850575,0.966199505358615,0.930379746835443,0.9634489222118088,0.8806584362139918
partial_finetune,2,36,0.10569353099990292,0.2170688214654825,0.9670637540667963,0.9208969119030609,0.9668536460989291,0.9224489795918367,0.9671650126671143,0.9276706977782486,2.5e-05,1.6316919326782227,0.977022977022977,0.9669421487603306,0.9674418604651163,0.903954802259887,0.9669421487603306,0.9274447949526814,0.9568480300187617,0.8852459016393442
partial_finetune,2,37,0.09041331795057066,0.33097298759586957,0.9713537649396212,0.8822556394843883,0.9704232534421213,0.8877551020408163,0.971040420803472,0.8962551946487349,2.5e-05,1.4752607345581055,0.9769307923771314,0.967479674796748,0.9766718506998445,0.8602150537634409,0.9644921552436003,0.9102167182662538,0.9673202614379085,0.7911111111111111
partial_finetune,2,38,0.08597819258262769,0.293054623445686,0.9677378399870309,0.9001548131735158,0.9678735339112697,0.9040816326530612,0.9672056745464299,0.9107291956116621,2.5e-05,1.3443667888641357,0.9748743718592965,0.9666666666666667,0.9658385093167702,0.8648648648648649,0.9689542483660131,0.9216300940438872,0.9612842304060434,0.847457627118644
partial_finetune,2,39,0.0774167297424132,0.252651752561939,0.9743393882493775,0.9106554105273958,0.972972972972973,0.9122448979591836,0.9749234238249375,0.9183423395692933,2.5e-05,1.2276127338409424,0.9800796812749004,0.970954356846473,0.9829457364341085,0.8938547486033519,0.9640167364016736,0.9158878504672897,0.9703153988868275,0.8619246861924686
partial_finetune,2,40,0.07397105448681258,0.29759939939391855,0.9790236299434896,0.8949518213919471,0.9790922998470168,0.8979591836734694,0.9784869410539886,0.905132180686289,2.5e-05,1.5953068733215332,0.9860279441117764,0.9626556016597511,0.9765990639625585,0.8743169398907104,0.976897689768977,0.9102167182662538,0.9765698219306467,0.8326180257510729
partial_finetune,2,41,0.07026539170190366,0.3265926469953693,0.9792397536009189,0.8883716847153336,0.9796022437531872,0.889795918367347,0.9785556265567341,0.8967496607887635,1.25e-05,1.7445149421691895,0.9868819374369324,0.959349593495935,0.9750778816199377,0.8926553672316384,0.9810699588477366,0.8909090909090909,0.9739292364990689,0.8105726872246696
partial_finetune,2,42,0.06531578488173015,0.2481239572471502,0.9808213466680737,0.9165668845476123,0.9811320754716981,0.9142857142857143,0.9811296275984803,0.918686348318855,1.25e-05,2.0681235790252686,0.9879759519038076,0.9543568464730291,0.9768160741885626,0.9294117647058824,0.9810074318744839,0.901840490797546,0.9774859287054409,0.8806584362139918
partial_finetune,2,43,0.05972473324864935,0.24756297371825392,0.9783414560445235,0.920159074815009,0.9780724120346762,0.9204081632653062,0.9777867338507268,0.9258050261364575,1.25e-05,1.9885179996490479,0.984984984984985,0.9669421487603306,0.9797191887675507,0.9142857142857143,0.9785123966942149,0.91875,0.9701492537313433,0.8806584362139918
partial_finetune,2,44,0.06249308917046444,0.22660373875073025,0.9805128449141128,0.9195766531066873,0.9801121876593575,0.9204081632653062,0.9802203005073521,0.9247347354156291,1.25e-05,1.872833251953125,0.980788675429727,0.9672131147540983,0.9829457364341085,0.9080459770114943,0.9769736842105263,0.91875,0.9813432835820896,0.8842975206611571
partial_finetune,2,45,0.06243501969863419,0.24023740066557514,0.977554736226384,0.9167726877316982,0.9770525242223356,0.9163265306122449,0.977856554015927,0.9205520199606461,1.25e-05,1.8768889904022217,0.9829145728643216,0.9583333333333334,0.9814814814814815,0.9132947976878613,0.9777777777777777,0.9102167182662538,0.9680451127819549,0.8852459016393442
partial_finetune,2,46,0.06495259921429779,0.21555717319858317,0.9838041963772622,0.9198074306083454,0.9836817950025497,0.9204081632653062,0.9836048772609645,0.9258050261364575,1.25e-05,1.457531452178955,0.9858870967741935,0.9590163934426229,0.9845201238390093,0.9142857142857143,0.9836065573770492,0.9216300940438872,0.981203007518797,0.8842975206611571
partial_finetune,2,47,0.06677381248934758,0.24221868393372517,0.9789770608800219,0.9174658364100642,0.9785823559408465,0.9183673469387755,0.9784670773815565,0.92265902127112,6.25e-06,1.6621112823486328,0.9848331648129424,0.9711934156378601,0.9813664596273292,0.9080459770114943,0.9786535303776683,0.9192546583850931,0.9710550887021475,0.8713692946058091
partial_finetune,2,48,0.06181916157386851,0.2493379967553275,0.9825078849593372,0.9202895096483545,0.9826619071902091,0.9183673469387755,0.9822043493185296,0.9220571917092519,6.25e-06,1.5761709213256836,0.9849246231155779,0.9539748953974896,0.9798449612403101,0.9294117647058824,0.980327868852459,0.9079754601226994,0.9849340866290018,0.889795918367347
partial_finetune,2,49,0.06530534089265096,0.24676637564386641,0.9777125258407164,0.9153269258920255,0.9770525242223356,0.9163265306122449,0.9772987053842872,0.9210033921320471,6.25e-06,1.4936139583587646,0.9797979797979798,0.9711934156378601,0.9829457364341085,0.9028571428571428,0.9762489762489762,0.9158878504672897,0.9718574108818011,0.8713692946058091
partial_finetune,2,50,0.06284065589817855,0.2629243739405457,0.98197360565788,0.90753367003367,0.9811320754716981,0.9081632653061225,0.9820900143703376,0.9130893333934819,6.25e-06,1.6527061462402344,0.982982982982983,0.9583333333333334,0.9876160990712074,0.8977272727272727,0.9760923330585326,0.9074074074074074,0.981203007518797,0.8666666666666667
