epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,train_accuracy,val_accuracy,learning_rate,epoch_time,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
1,1.324628817240397,1.0912399318072616,0.3675796599788753,0.48664381435467063,0.3761111111111111,0.57383773928897,0.0001,0.8898475170135498,0.4126625211984172,0.7007004480343283,0.2524822695035461,0.2581132075471698,0.36105476673427994,0.3095723014256619,0.4441190824792582,0.6781893004115226
2,1.0869874074723986,0.9361152753428608,0.5277284830163611,0.5199799115401514,0.5411111111111111,0.614782740808265,0.0001,0.8284311294555664,0.6086533787068547,0.7376482213438735,0.37943015983321754,0.3029259896729776,0.5035460992907801,0.3595135023706452,0.6192842942345924,0.6798319327731093
3,0.9655982139375475,0.7745248974365726,0.603384882886822,0.5654931517603771,0.6044444444444445,0.6970525676086295,0.0001,0.9025835990905762,0.625,0.8165850849409733,0.5552308591466978,0.33805888767720826,0.5849268841394826,0.43138257091745463,0.648381788261108,0.6759460635058722
4,0.8993355056974623,0.7039989024916886,0.6332535544154234,0.5899636512131543,0.6333333333333333,0.7257672439987846,0.0001,0.8603568077087402,0.6503000545553737,0.8389348646062039,0.6038159371492705,0.40984483681112893,0.6111111111111112,0.42289348171701113,0.6677871148459383,0.688181421718273
5,0.8591080109278361,0.6945946655241562,0.6467947585973606,0.5979397300222028,0.6475,0.7291856578547554,0.0001,0.8816623687744141,0.663135593220339,0.8378775879624392,0.6121495327102804,0.4005224205485416,0.6231155778894473,0.45022738756947955,0.6887783305693753,0.7031315240083508
6,0.8192564275529649,0.6955254067587874,0.6678462035967965,0.5911620126333266,0.6677777777777778,0.712245518079611,0.0001,0.8226220607757568,0.6651933701657459,0.8218989016044626,0.6502793296089385,0.399825021872266,0.6512141280353201,0.43973941368078173,0.7046979865771812,0.7031847133757961
7,0.7854605791303847,0.7493504235281548,0.6776404734251221,0.564099666607589,0.6777777777777778,0.6675782436949256,0.0001,0.8776853084564209,0.6812705366922235,0.7844539818788746,0.6779846659364732,0.39388489208633093,0.6477272727272727,0.4006995724834823,0.703579418344519,0.6773602199816682
8,0.7545267285241021,0.760542569316944,0.6959880131295508,0.5567883942163405,0.6958333333333333,0.6548161652993011,0.0001,0.8351280689239502,0.694980694980695,0.7719086183971957,0.6868686868686869,0.3811306626731561,0.6775956284153005,0.4139295607439652,0.7245070422535211,0.6601847350510452
9,0.7452766542964512,0.681429344844905,0.7006788385369271,0.6024807651328158,0.7005555555555556,0.7185505925250684,0.0001,0.8319942951202393,0.6944444444444444,0.8247280262476256,0.6868131868131868,0.3804573804573805,0.6936736958934517,0.49057605521635256,0.7277840269966255,0.7141615986099045
10,0.7262423001395332,0.6221813526750517,0.7100014884018971,0.6213309338946044,0.7097222222222223,0.748328775448192,0.0001,0.7989315986633301,0.6973903387007219,0.8519701810436635,0.710168569874932,0.4386584289496911,0.6962719298245614,0.49057527539779683,0.7361751152073732,0.704119850187266
11,0.7036342165205214,0.5702363290492614,0.7237682847471076,0.6390550627010492,0.7236111111111111,0.7739288969917958,0.0001,0.8144807815551758,0.702914798206278,0.870398773006135,0.726775956284153,0.45347786811201446,0.712253829321663,0.5093590470788428,0.7531285551763367,0.7229845626072041
12,0.6914624214172364,0.6476706431760356,0.7265760160871292,0.618659092925072,0.7263888888888889,0.7264509267699787,0.0001,0.810189962387085,0.7080813633864761,0.8276735351674916,0.7287671232876712,0.44415807560137455,0.7203107658157603,0.47206959706959706,0.7491448118586089,0.7307351638618246
13,0.67728815846973,0.7263834515229362,0.7318352101335788,0.5955731361543559,0.7316666666666667,0.6848982072318445,0.0001,0.8229031562805176,0.7135016465422612,0.7861853939321262,0.7411894273127754,0.4092284417549168,0.7155555555555555,0.4485453755970473,0.757094211123723,0.7383333333333333
14,0.6852606264750163,0.6242917502263294,0.7223637337708235,0.6307098052231697,0.7225,0.744226678821027,0.0001,0.8222589492797852,0.6954055587067498,0.8425107636528438,0.7348277747402953,0.4532979194333776,0.711453744493392,0.4795121951219512,0.7477678571428571,0.7475183426845058
15,0.6592892159356011,0.5773128801767169,0.7362362102530817,0.6451839240563586,0.7361111111111112,0.7668641750227895,0.0001,0.8393862247467041,0.7060133630289532,0.8603463587921847,0.7585071350164654,0.4758182706399609,0.7153846153846154,0.49230769230769234,0.7650397275822929,0.7522633744855967
16,0.6546652997864617,0.6247308522109672,0.740381526909319,0.6299197003778526,0.7402777777777778,0.7441507140686722,0.0001,0.8040304183959961,0.7198228128460686,0.8416150831960929,0.7533039647577092,0.4384858044164038,0.7245575221238938,0.5041710114702815,0.7638418079096045,0.7354069024286323
17,0.634826324780782,0.6074245097209022,0.7562477663725922,0.6354098649140657,0.7561111111111111,0.7524308720753571,0.0001,0.81357741355896,0.7461024498886414,0.849594411897251,0.7639956092206367,0.4486442070665571,0.7446924333151878,0.4967113917390161,0.7702005730659026,0.7466894489534387
