,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08333636,0.083434306,0.08324552,0.08343677,0.08332593,0.08337939,0.08343222,0.08335606,0.083303005,0.08324562,0.08323396,0.08327081
AMI,2.3827924e-06,2.379232e-06,2.3862285e-06,2.3781743e-06,2.3833304e-06,2.3835248e-06,0.24967262,0.24997844,0.25009784,0.25023222,2.3843563e-06,2.3836162e-06
IMI,6.274049e-07,6.2730766e-07,0.33331203,0.33336884,0.33331364,6.273734e-07,6.269183e-07,6.269224e-07,6.271744e-07,6.271376e-07,6.271242e-07,6.272138e-07
Lateral-involved,0.22975664,0.22933233,0.0127324015,0.012667814,0.0127070965,6.439249e-22,0.012713174,0.012723546,0.012727318,0.004030387,0.23048452,0.23012468
