split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.992729658792651,0.9896907216494846,0.9896969450983576,0.9896907216494846,0.057751102276991324
test,0.8568483937331857,0.843687374749499,0.8425600369912163,0.843687374749499,0.534501033291997
