split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9995671553185151,0.9994509516837482,0.9994509273652202,0.9994509516837482,0.006155352562789032
test,0.7765196934864524,0.7683111172186341,0.7632804682293948,0.7683111172186341,2.7730981727231745
