split,label,internal_label,f1_score
val,NORM,Normal,0.9994206257242179
val,AMI,Anterior,0.9992877492877493
val,IMI,Inferior,0.9995602462620933
val,LMI,Lateral,1.0
test,NORM,Normal,0.9218604651162791
test,AMI,Anterior,0.5416792055371652
test,IMI,Inferior,0.7769477054429029
test,LMI,Lateral,0.8655913978494624
