,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083328135,0.08328802,0.08339425,0.08340108,0.08341091,0.08335849,0.08327702,0.08327207,0.08327815,0.083298706,0.083334826,0.08336121
AMI,0.007345097,0.0073407018,0.0073351134,0.0073311077,0.0073314863,0.007319912,0.2351253,0.23544197,0.23538439,0.23536506,0.0073367744,0.007342053
IMI,0.006036522,0.006035894,0.3151266,0.31531504,0.31522393,0.006042377,0.0060386723,0.0060374835,0.006036276,0.0060357596,0.006034289,0.006034922
LMI,0.23527303,0.2354377,0.0073356577,0.007339957,0.0073376857,0.0073474017,0.007366346,0.0073638414,0.007360365,0.0073504825,0.23533742,0.23515087
