split,label,internal_label,f1_score
val,NORM,Normal,0.991869918699187
val,AMI,Anterior,0.9634146341463414
val,IMI,Inferior,0.9802631578947368
val,Lateral-involved MI,Lateral,0.9774436090225563
test,NORM,Normal,0.9025270758122743
test,AMI,Anterior,0.8654970760233918
test,IMI,Inferior,0.7546296296296297
test,Lateral-involved MI,Lateral,0.3582089552238806
