split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9782478299407054,0.9795918367346939,0.9796441545626136,0.9795918367346939,0.09628459361134743
test,0.7202156841722941,0.7613412228796844,0.7505111382833952,0.7613412228796844,0.9226442925940604
