split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.999440587840076,0.9992679355783309,0.9992678295884699,0.9992679355783309,0.006710251522296406
test,0.781853979845067,0.7159543768036278,0.7177407846931225,0.7159543768036278,3.5677241671038655
