,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08341041,0.083299294,0.08343517,0.08336542,0.083424576,0.083285235,0.083218396,0.08321413,0.08326463,0.083329655,0.08336773,0.08338537
AMI,0.0073379152,0.0073465197,0.007324419,0.0073303315,0.007323629,0.0073066503,0.23514195,0.23551628,0.23551108,0.23520802,0.007323722,0.007329454
IMI,0.006041058,0.0060462267,0.31500828,0.31548735,0.31513298,0.006043563,0.0060471147,0.006044577,0.0060417107,0.006036221,0.0060328715,0.0060377223
LMI,0.2351487,0.23522025,0.007337749,0.0073383106,0.0073397523,0.007350593,0.0073569855,0.007353608,0.007347468,0.0073437854,0.23556016,0.23530263
