split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,1.0,1.0,1.0,1.0,0.0032808249047553348
test,0.8791533856616631,0.8697394789579158,0.8696823558514589,0.8697394789579158,0.7994561212819503
