split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9827870696738621,0.9897510980966325,0.9897651932642542,0.9897510980966325,0.04453666665281768
test,0.7899952267326131,0.7584169300535936,0.7569328275689795,0.7584169300535936,0.9314835632373166
