,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08339988,0.083284594,0.0834287,0.08334174,0.08341228,0.08328261,0.08322347,0.08324645,0.08330174,0.08334498,0.08336416,0.08336929
AMI,0.0073384116,0.0073465966,0.0073254537,0.0073304027,0.007324687,0.0073033175,0.23510987,0.23549695,0.23551334,0.2352539,0.007325956,0.007331073
IMI,0.006040955,0.0060457382,0.3150103,0.31548175,0.3151407,0.0060424674,0.006046837,0.0060441727,0.0060409033,0.0060356017,0.0060328264,0.006037674
LMI,0.23515297,0.23523678,0.0073371097,0.007338214,0.007339223,0.007349232,0.0073542595,0.0073512876,0.0073454487,0.0073425607,0.23554012,0.23531291
