,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083359875,0.08334525,0.08336204,0.08331146,0.08332884,0.08327873,0.08325896,0.083240055,0.08325756,0.08334481,0.08345389,0.08345857
AMI,0.0073355064,0.00733972,0.007326085,0.0073348675,0.0073290323,0.007321695,0.2353082,0.23532496,0.23541747,0.23530737,0.007327753,0.0073272595
IMI,0.006037443,0.006032716,0.31539628,0.3150377,0.3152527,0.006045554,0.006029018,0.0060269013,0.0060296245,0.0060350965,0.006038598,0.006038793
Lateral-involved,0.14668924,0.14668694,0.06157669,0.06158332,0.061588395,1.0037836e-07,0.061672743,0.06166422,0.061634995,0.0436009,0.1466673,0.146635
