split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9535864978902954,0.9112903225806451,1.0,0.9993830424819319,124
val,AMI,Anterior,0.9333333333333333,0.9506172839506173,0.9828850855745721,0.9958344652721182,81
val,IMI,Inferior,0.9556962025316456,1.0,0.9587020648967551,0.9990427630936335,151
val,Lateral-involved MI,Lateral,0.9465648854961832,0.9253731343283582,0.9887640449438202,0.9943191346637599,134
test,NORM,Normal,0.8666666666666667,0.8297872340425532,0.9672131147540983,0.982715188156416,141
test,AMI,Anterior,0.8588235294117647,0.7525773195876289,1.0,0.9982650238873523,97
test,IMI,Inferior,0.7094017094017094,0.9021739130434783,0.6346749226006192,0.8620776685960425,184
test,Lateral-involved MI,Lateral,0.0,0.0,0.9502369668246445,0.7593253415110119,85
