,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083331734,0.08342233,0.0832547,0.08340393,0.083317585,0.08337819,0.08338037,0.08338097,0.08333172,0.08327583,0.08325033,0.08327243
AMI,0.007336323,0.007338192,0.007335306,0.00734201,0.0073385593,0.007334432,0.23550445,0.23535877,0.23526457,0.23518135,0.0073309224,0.007335184
IMI,0.0060404097,0.0060387347,0.3153009,0.31514752,0.3152405,0.006021245,0.0060312413,0.0060342145,0.0060348595,0.0060340897,0.0060365144,0.0060398416
Lateral-involved MI,0.14660451,0.14684846,0.061469145,0.061622147,0.061534345,1.0022871e-07,0.06178783,0.061774142,0.061711725,0.043609504,0.14654537,0.14649275
