split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,1.0,1.0,1.0,1.0,1.0,1.0,0.00016943614573523087
test,0.6784214645764218,0.6776144015390958,0.6805197232094966,0.7553025596037772,0.8602123136491543,0.6776144015390958,3.944139116894892
