strategy,avg_test_main_macro_f1,std_test_main_macro_f1,avg_test_main_micro_f1,std_test_main_micro_f1,avg_test_main_weighted_f1,std_test_main_weighted_f1,avg_test_accuracy,std_test_accuracy,avg_test_balanced_accuracy,std_test_balanced_accuracy,avg_test_macro_auc,std_test_macro_auc,avg_test_loss,std_test_loss,best_fold_for_strategy
full_finetune,0.877375139241663,0.032742721627744706,0.8887573964497042,0.02900816789466982,0.8865686101633935,0.02992402170902599,0.8887573964497042,0.02900816789466982,0.8800949402239129,0.031117200348358024,0.9759955588120478,0.004725010688198168,0.6021334863750951,0.09790690834150562,1
no_pretrain,0.8374934588235199,0.07072071903639458,0.8497041420118343,0.05425676647221662,0.8465934863733594,0.058080427910779574,0.8497041420118343,0.05425676647221662,0.8312262447250756,0.07730072998269613,0.9667770413317708,0.017212856574344872,0.7256537241022667,0.2078977660264985,1
partial_finetune,0.5979070925425252,0.02789166120411742,0.6856015779092702,0.021087017374207637,0.6510342911508703,0.024314123045284602,0.6856015779092702,0.021087017374207637,0.6026178257335341,0.028105899039961912,0.9043511056830009,0.015682877755590966,0.9602011829497077,0.07894488417594311,3
frozen_backbone,0.5193399673184039,0.021763688014606906,0.6051282051282051,0.023767053777344484,0.576945933330704,0.01993467837769997,0.6051282051282051,0.023767053777344484,0.5261806754278048,0.027242614533470124,0.7800914285526723,0.0048133511220945615,0.9578366393520987,0.025328014277255378,3
