strategy,fold,status,error,train_main_macro_f1,val_main_macro_f1,test_main_macro_f1,test_main_micro_f1,test_main_weighted_f1,test_accuracy,test_balanced_accuracy,test_macro_auc,test_loss,checkpoint_path,output_dir,trainable_params,total_params,trainable_ratio,train_f1_NORM,val_f1_NORM,test_f1_NORM,test_sensitivity_NORM,test_specificity_NORM,test_auc_NORM,train_f1_AMI,val_f1_AMI,test_f1_AMI,test_sensitivity_AMI,test_specificity_AMI,test_auc_AMI,train_f1_IMI,val_f1_IMI,test_f1_IMI,test_sensitivity_IMI,test_specificity_IMI,test_auc_IMI,train_f1_Lateral-involved MI,val_f1_Lateral-involved MI,test_f1_Lateral-involved MI,test_sensitivity_Lateral-involved MI,test_specificity_Lateral-involved MI,test_auc_Lateral-involved MI
partial_finetune,1,OK,,0.90453808104259,0.9289233297292576,0.5708966920632896,0.6646942800788954,0.6288384456578435,0.6646942800788954,0.5732864162621475,0.893541058192317,0.9649634268392002,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_1/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_1,299268,362052,0.8265884458586059,0.9408224674022067,0.9377593360995851,0.8267716535433071,0.7446808510638298,0.9781420765027322,0.9787621594388249,0.8949771689497716,0.9411764705882353,0.7564102564102564,0.6082474226804123,1.0,0.9837566004526024,0.9069958847736626,0.9182389937106918,0.7004048582995951,0.9402173913043478,0.5758513931888545,0.8762955983308656,0.8753568030447193,0.9185185185185185,0.0,0.0,0.9407582938388626,0.7353498745469752
partial_finetune,2,OK,,0.9140161091280102,0.9472952298128645,0.6087229763700353,0.7021696252465484,0.6627924987827529,0.7021696252465484,0.6211346166684151,0.9005958055377057,0.9991692191456432,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_2/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_2,299268,362052,0.8265884458586059,0.9317507418397626,0.9535864978902954,0.8666666666666667,0.8297872340425532,0.9672131147540983,0.982715188156416,0.9316770186335404,0.9333333333333333,0.8588235294117647,0.7525773195876289,1.0,0.9982650238873523,0.8966666666666666,0.9556962025316456,0.7094017094017094,0.9021739130434783,0.6346749226006192,0.8620776685960425,0.8959700093720713,0.9465648854961832,0.0,0.0,0.9502369668246445,0.7593253415110119
partial_finetune,3,OK,,0.91656278113165,0.9262376857279551,0.6377827101960044,0.7120315581854043,0.6836889265341177,0.7120315581854043,0.639912345842807,0.9159569734276192,0.8230964562596654,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_3/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_3,299268,362052,0.8265884458586059,0.942,0.9159663865546218,0.875968992248062,0.8014184397163121,0.9890710382513661,0.9864550633647251,0.9074355083459787,0.9447852760736196,0.8977272727272727,0.8144329896907216,1.0,0.9677395021372894,0.925,0.9250814332247557,0.7066381156316917,0.8967391304347826,0.6346749226006192,0.8669235428725266,0.8918156161806209,0.9191176470588235,0.07079646017699115,0.047058823529411764,0.943127962085308,0.8427097853359353
partial_finetune,4,OK,,0.9279904535976115,0.9128802078490438,0.5720171323332638,0.6666666666666666,0.6254228166172613,0.6666666666666666,0.579007501486151,0.9247223223594174,0.9961438164908505,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_4/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_4,299268,362052,0.8265884458586059,0.9495967741935484,0.88,0.7634854771784232,0.6524822695035462,0.9781420765027322,0.9672131147540983,0.9402756508422665,0.9419354838709677,0.8170731707317073,0.6907216494845361,1.0,0.997384963540357,0.9210526315789473,0.8996960486322189,0.7075098814229249,0.9728260869565217,0.5572755417956656,0.9014503970924754,0.9010367577756834,0.9298892988929889,0.0,0.0,0.957345971563981,0.8328408140507388
partial_finetune,5,OK,,0.9025489265830002,0.9187440514362278,0.600115951750033,0.6824457593688363,0.654428768162376,0.6824457593688363,0.5997482484081496,0.8869393688979452,1.0176329960131787,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_5/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/partial_finetune/fold_5,299268,362052,0.8265884458586059,0.929070929070929,0.9106382978723404,0.8594377510040161,0.7588652482269503,0.9972677595628415,0.9859124907956439,0.8947368421052632,0.9230769230769231,0.8383233532934131,0.7216494845360825,1.0,0.9807895398541615,0.9066886870355079,0.9158878504672897,0.7027027027027027,0.9184782608695652,0.6037151702786377,0.866502894063804,0.8796992481203008,0.9253731343283582,0.0,0.0,0.9241706161137441,0.7145525508781712
full_finetune,1,OK,,0.9897633764499287,0.9911389113408187,0.9188406937667815,0.9289940828402367,0.9269989217747073,0.9289940828402367,0.9164778182032037,0.9814216638966693,0.4408332330066365,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_1/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_1,362052,362052,1.0,0.992936427850656,0.9959839357429718,0.9562043795620438,0.9290780141843972,0.994535519125683,0.9937216602720613,0.989247311827957,1.0,0.8470588235294118,0.7422680412371134,0.9975609756097561,0.9795825999497109,0.9909015715467329,0.9832775919732442,0.9481865284974094,0.9945652173913043,0.9411764705882353,0.9808184143222507,0.9859681945743686,0.9852941176470589,0.9239130434782609,1.0,0.966824644549763,0.9715639810426541
full_finetune,2,OK,,0.995387139028332,0.9913340680390577,0.8899768323569607,0.8954635108481263,0.8957878092953544,0.8954635108481263,0.8966459479735894,0.9708697134829957,0.6475661773513819,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_2/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_2,362052,362052,1.0,0.9969849246231156,0.9959514170040485,0.9432624113475178,0.9432624113475178,0.9781420765027322,0.9937022826803085,0.9953632148377125,0.9875,0.8654970760233918,0.7628865979381443,1.0,0.9407593663565501,0.9967051070840197,0.9966996699669967,0.8925619834710744,0.8804347826086957,0.9473684210526315,0.97745322385247,0.9924953095684803,0.9851851851851852,0.8585858585858586,1.0,0.933649289099526,0.971563981042654
full_finetune,3,OK,,0.9908918158508863,0.9852561019821906,0.8680400415122663,0.8816568047337278,0.878021110563431,0.8816568047337278,0.8696111132303994,0.9731896323958549,0.6932487459541014,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_3/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_3,362052,362052,1.0,0.9939393939393939,0.9794238683127572,0.9097472924187726,0.8936170212765957,0.9726775956284153,0.9799054373522459,0.9876543209876543,1.0,0.779874213836478,0.6391752577319587,1.0,0.9873774201659543,0.9950576606260296,0.9834983498349835,0.90625,0.9456521739130435,0.9195046439628483,0.9621079553102706,0.9869158878504672,0.9781021897810219,0.8762886597938144,1.0,0.943127962085308,0.9633677167549485
full_finetune,4,OK,,0.9920752626908325,0.9964786992191361,0.8292940712910943,0.8481262327416174,0.8442870136894802,0.8481262327416174,0.8337247662876819,0.9738888094653406,0.5857622824036158,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_4/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_4,362052,362052,1.0,0.993963782696177,1.0,0.9290780141843972,0.9290780141843972,0.9726775956284153,0.993992946556602,0.9906542056074766,1.0,0.7236842105263158,0.5670103092783505,1.0,0.9963791802866482,0.996694214876033,0.9933774834437086,0.8624338624338624,0.8858695652173914,0.9040247678018576,0.9654563198277023,0.9869888475836431,0.9925373134328358,0.801980198019802,0.9529411764705882,0.9146919431279621,0.9397267911904098
full_finetune,5,OK,,0.9932786221641341,1.0,0.8807240572812123,0.8895463510848126,0.8877481954939944,0.8895463510848126,0.8840150554246895,0.9806079748193792,0.6432569931597399,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_5/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260614_130544/transfer_strategies/full_finetune/fold_5,362052,362052,1.0,0.9989949748743718,1.0,0.9219858156028369,0.9219858156028369,0.9699453551912568,0.9875208309111344,0.9953488372093023,1.0,0.8192771084337349,0.7010309278350515,0.9975609756097561,0.9943424691978879,0.9909315746084089,1.0,0.900804289544236,0.9130434782608695,0.934984520123839,0.9686700767263428,0.9878391019644528,1.0,0.8808290155440415,1.0,0.9454976303317536,0.9718985224421522
