split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9939910101439592,0.9922879177377892,0.9922879639581288,0.9922879177377892,0.029797589756514888
test,0.890642453218021,0.8837675350701403,0.884004812701131,0.8837675350701403,0.4523169578674561
