split,label,internal_label,f1_score
val,NORM,Normal,0.9960159362549801
val,AMI,Anterior,0.9876543209876543
val,IMI,Inferior,0.9900332225913622
val,Lateral-involved MI,Lateral,0.9850746268656716
test,NORM,Normal,0.8646864686468647
test,AMI,Anterior,0.7976190476190477
test,IMI,Inferior,0.8081395348837209
test,Lateral-involved MI,Lateral,0.8140703517587939
