split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9871134020618557,0.9900793650793651,0.9908676100172757,0.9871134020618557,0.9870879106312588,0.979757085020243,0.9603174603174603,1.0,0.9991821155943293,1.0,1.0,1.0,1.0,0.9837133550488599,1.0,0.9789029535864979,0.9987425601475396,1.0,1.0,1.0,1.0,0.9994811689354672,0.06372579115865387
test,0.9178356713426854,0.9086640063416173,0.9210501030164882,0.9178356713426854,0.9165370452839605,0.9477611940298507,0.9407407407407408,0.9835164835164835,0.9978021978021978,0.8402366863905325,0.7319587628865979,0.9975124378109452,0.9561470995537775,0.8962025316455696,0.9619565217391305,0.8920634920634921,0.9825741890959282,1.0,1.0,1.0,1.0,0.9841308716129759,0.3374405902397925
