split,label,internal_label,f1_score
val,NORM,Normal,0.979757085020243
val,AMI,Anterior,1.0
val,IMI,Inferior,0.9837133550488599
val,LMI,Lateral,1.0
test,NORM,Normal,0.9477611940298507
test,AMI,Anterior,0.8402366863905325
test,IMI,Inferior,0.8962025316455696
test,LMI,Lateral,1.0
