split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9998725759234326,0.9998169838945827,0.9998169902860408,0.9998900615655233,0.9999997028044125,0.9998169838945827,0.001781934675075233
test,0.7289160174124559,0.7422014566442215,0.7454767965252631,0.8004994934319553,0.9003757518301949,0.7422014566442215,2.8824781511929083
