split,label,internal_label,f1_score
val,NORM,Normal,0.9959839357429718
val,AMI,Anterior,0.9759036144578314
val,IMI,Inferior,0.9801324503311258
val,Lateral-involved MI,Lateral,0.9657794676806084
test,NORM,Normal,0.8247422680412371
test,AMI,Anterior,0.8520710059171598
test,IMI,Inferior,0.6919431279620853
test,Lateral-involved MI,Lateral,0.25757575757575757
