split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9855130858937635,0.9857142857142858,0.9856910288144952,0.9857142857142858,0.06100302769669465
test,0.5954237651045934,0.6686390532544378,0.6415685209733367,0.6686390532544378,1.4343074444953272
