,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.0832994,0.08330727,0.08328091,0.083323315,0.08330223,0.08335896,0.083416745,0.08332747,0.08333362,0.08335828,0.08335867,0.08333314
AMI,0.007308895,0.0073177614,0.0073033157,0.0073177177,0.007310238,0.0073197833,0.23564613,0.23562092,0.23532462,0.23491165,0.007310387,0.0073082736
IMI,0.006028832,0.0060306774,0.31494334,0.31554055,0.31523147,0.0060391678,0.0060392926,0.006033615,0.0060289023,0.006027406,0.0060282843,0.006028514
Lateral-involved MI,0.14673992,0.14666897,0.061625786,0.06161306,0.061616648,1.0042193e-07,0.06156354,0.061513823,0.061494473,0.043569483,0.14679411,0.14680007
