split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9410793219021713,0.9511045655375552,0.6952259164535379,0.9338083059310681,10185
val,AMI,Anterior,0.6859250153657037,0.665871121718377,0.980244590780809,0.959222691421157,838
val,IMI,Inferior,0.7218259629101283,0.6912568306010929,0.9703623384837806,0.946946282479147,1464
val,LMI,Lateral,0.0,0.0,1.0,0.492231921198046,44
test,NORM,Normal,0.9432677946181534,0.9588331922942904,0.6824381926683717,0.9398241285359434,20089
test,AMI,Anterior,0.671571906354515,0.6019184652278178,0.9862415091074287,0.9417348308866428,1668
test,IMI,Inferior,0.7067988668555241,0.6786807208432506,0.967445054945055,0.9537073744571195,2941
test,LMI,Lateral,0.0,0.0,1.0,0.759470304897621,83
