split,label,internal_label,f1_score
val,NORM,Normal,0.7937743190661478
val,AMI,Anterior,0.7032967032967034
val,IMI,Inferior,0.6686390532544378
val,Lateral-involved MI,Lateral,0.4039408866995074
test,NORM,Normal,0.8
test,AMI,Anterior,0.7019867549668874
test,IMI,Inferior,0.6456310679611651
test,Lateral-involved MI,Lateral,0.0
