,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08335921,0.083344966,0.083361186,0.08331188,0.083328575,0.083279334,0.083260626,0.08324156,0.08325855,0.083344504,0.083452486,0.083457075
AMI,0.0073353834,0.0073396494,0.007325982,0.0073348936,0.007328988,0.007321797,0.23531093,0.23532653,0.23541676,0.23530437,0.0073275985,0.007327101
IMI,0.0060374863,0.0060327617,0.31539628,0.315038,0.31525257,0.006045468,0.0060290205,0.0060269367,0.0060296487,0.0060351156,0.006038619,0.006038825
Lateral-involved,0.14668997,0.14668734,0.061576787,0.061582886,0.06158825,1.0037747e-07,0.061671726,0.061663553,0.06163472,0.043600928,0.146668,0.1466358
