,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08334773,0.08339524,0.08335727,0.08331275,0.08333617,0.08319077,0.08330853,0.083411455,0.083367705,0.083299294,0.08331874,0.083354376
AMI,0.0073248004,0.007323858,0.00733022,0.0073315497,0.0073306994,0.0073483097,0.23550732,0.23538922,0.23527879,0.2351768,0.007330062,0.0073283967
IMI,0.006040463,0.0060342792,0.31551108,0.31490815,0.31521672,0.0060385563,0.006034509,0.0060323123,0.006036865,0.0060460316,0.0060524805,0.0060484065
Lateral-involved MI,0.14668348,0.14654289,0.06162823,0.06148332,0.061565958,1.0032413e-07,0.061539426,0.061588325,0.061615493,0.04365517,0.1469482,0.14674936
