,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08336349,0.083395585,0.08332341,0.08336436,0.0833375,0.08334046,0.08332543,0.08333643,0.083330125,0.08329784,0.08327435,0.08331109
AMI,0.00733052,0.00733494,0.007329957,0.007339649,0.0073336978,0.0073386016,0.23552771,0.23543106,0.23527038,0.23510246,0.0073288567,0.0073322146
IMI,0.0060385717,0.006026442,0.31570977,0.314651,0.3153133,0.0060374006,0.0060262415,0.0060241325,0.006032016,0.006044095,0.006050691,0.0060464833
Lateral-involved MI,0.14667293,0.14656812,0.06159235,0.06149408,0.06154718,1.00134365e-07,0.061590284,0.061533697,0.061539397,0.043627426,0.14697163,0.1468628
