,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083360806,0.08336803,0.08334034,0.08333526,0.08332575,0.08327506,0.083275154,0.0832464,0.08325688,0.08333276,0.083435774,0.08344784
AMI,0.0073346063,0.007338058,0.0073263776,0.0073336805,0.007328738,0.007322874,0.23530781,0.23532581,0.2354154,0.23531184,0.0073279478,0.0073269224
IMI,0.006037056,0.0060315165,0.3154362,0.31498837,0.3152577,0.0060470435,0.0060294806,0.006027494,0.0060302196,0.0060359864,0.006039552,0.006039163
Lateral-involved,0.14668357,0.14667517,0.061580777,0.06157816,0.061588906,1.0038844e-07,0.061674375,0.06166923,0.061639033,0.043602917,0.14667255,0.14663507
