strategy,fold,epoch,train_loss,val_loss,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,train_balanced_accuracy,val_balanced_accuracy,learning_rate,epoch_time,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
frozen_backbone,2,1,1.2887558806982045,1.1691779360479237,0.35842516385295287,0.49136284063708013,0.42121366649668535,0.5530612244897959,0.3896678253038544,0.5177927384409261,0.0001,0.43001437187194824,0.5654853620955316,0.6953846153846154,0.034934497816593885,0.21505376344086022,0.421256038647343,0.5848375451263538,0.4120247568523431,0.47017543859649125
frozen_backbone,2,2,1.1387845605444629,1.0370954289728282,0.48736144415819865,0.5723283806269779,0.5262621111677716,0.5857142857142857,0.5049718819263765,0.5912411257817585,0.0001,0.4393305778503418,0.7122641509433962,0.7459807073954984,0.31042128603104213,0.569620253164557,0.5022999080036799,0.5787545787545788,0.4244604316546763,0.3949579831932773
frozen_backbone,2,3,1.032623210955128,0.9438250240014524,0.5517657420447521,0.6012503420908594,0.5685874553799082,0.6122448979591837,0.558693512834131,0.6250000836489458,0.0001,0.4358508586883545,0.7296849087893864,0.7619047619047619,0.4785046728971963,0.632183908045977,0.5592920353982301,0.6180555555555556,0.439581351094196,0.39285714285714285
frozen_backbone,2,4,0.96777473679615,0.8913935106627795,0.5719413659824452,0.5977577362835751,0.5823559408465069,0.6122448979591837,0.5861194232959682,0.6296022395204306,0.0001,0.4114091396331787,0.7457044673539519,0.754325259515571,0.5723270440251572,0.6521739130434783,0.5803722504230119,0.6287625418060201,0.3893617021276596,0.3557692307692308
frozen_backbone,2,5,0.9295776707672574,0.8615223461267899,0.5877282925283438,0.5994287864320178,0.5966343702192759,0.6163265306122448,0.6053231679441533,0.6365757421324624,0.0001,0.42103004455566406,0.7404255319148936,0.759581881533101,0.608433734939759,0.6631578947368421,0.588034188034188,0.64,0.4140197152245345,0.33497536945812806
frozen_backbone,2,6,0.9107084999821248,0.8434318474360875,0.5871923975504525,0.6011267482304987,0.5945945945945946,0.6163265306122448,0.6064341047131239,0.6390768234673043,0.0001,0.4304220676422119,0.7449605609114811,0.7632508833922261,0.6257309941520468,0.6735751295336787,0.5843071786310517,0.6375838926174496,0.39377085650723026,0.3300970873786408
frozen_backbone,2,7,0.8950460281437723,0.8249013185501098,0.5930072907001206,0.611592164866989,0.5991840897501275,0.6306122448979592,0.6126384375007559,0.6467231465332315,0.0001,0.43368959426879883,0.7493309545049064,0.7664233576642335,0.6379310344827587,0.6631578947368421,0.5892116182572614,0.6750788643533123,0.39555555555555555,0.3417085427135678
frozen_backbone,2,8,0.8691010050844137,0.8162996462413243,0.5977010340783389,0.6099926998882341,0.6058133605303416,0.6265306122448979,0.6154418159015153,0.648425259883497,0.0001,0.428295373916626,0.757548032936871,0.7697841726618705,0.6180257510729614,0.6804123711340206,0.6130081300813008,0.6514657980456026,0.4022222222222222,0.3383084577114428
frozen_backbone,2,9,0.8703748127564309,0.8054205687678591,0.6002398392306297,0.6049326547230749,0.6088730239673635,0.6204081632653061,0.6207456935423198,0.6398757914518808,0.0001,0.44135260581970215,0.7520288548241659,0.7692307692307693,0.6363636363636364,0.6701570680628273,0.6116504854368932,0.645367412140575,0.4009163802978236,0.33497536945812806
frozen_backbone,2,10,0.8669369830761802,0.7986442230185684,0.5997949994253182,0.6160343889870297,0.604793472718001,0.6326530612244898,0.6198568529207782,0.65217139918942,0.0001,0.44238853454589844,0.7452745274527453,0.7753623188405797,0.6506364922206507,0.680628272251309,0.5897858319604613,0.65814696485623,0.4134831460674157,0.35
