split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.6424127405791992,0.6530612244897959,0.633648213041611,0.6667546555165181,0.8785148405221105,0.6530612244897959,0.7544965838899418
test,0.5369044557320132,0.6193293885601578,0.5911022322221744,0.5442548144933894,0.7822937594438303,0.6193293885601578,0.9386515303476323
