split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.7295597484276729,0.7733333333333333,0.825503355704698,0.8994183445190156,75
val,AMI,Anterior,0.9915966386554622,0.9833333333333333,1.0,0.9998983739837398,60
val,IMI,Inferior,0.8129032258064516,0.7078651685393258,0.9777777777777777,0.925759467332501,89
val,LMI,Lateral,0.0,0.0,0.9330357142857143,,0
test,NORM,Normal,0.8581081081081081,0.9407407407407408,0.9065934065934066,0.9880952380952381,135
test,AMI,Anterior,0.8603351955307262,0.7938144329896907,0.9875621890547264,0.9366056316356363,97
test,IMI,Inferior,0.8793103448275862,0.8315217391304348,0.9650793650793651,0.9214975845410629,184
test,LMI,Lateral,0.9028571428571428,0.9518072289156626,0.96875,0.9932518535681186,83
