epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate
1,1.0190050371857577,0.97231354032244,0.6656997546695309,0.5030424195051559,0.0001
2,0.23902197528717128,0.896682219845908,0.9138079825436862,0.5215452627487994,0.0001
3,0.05264163344751957,0.7260523864201137,0.9864792532902839,0.5507185292228645,0.0001
4,0.014796559718372517,1.001459979851331,0.9964861518709032,0.5769382456800184,0.0001
5,0.00582390726154107,1.1051608033677829,0.9995867698670285,0.5804869621431239,0.0001
6,0.005778277145568714,1.2571061667320984,0.9991736689369903,0.5970694589351333,0.0001
7,0.0020357863398182186,1.1495114834979177,1.0,0.5991246168809967,0.0001
8,0.0011781943149778039,1.1585978797437357,1.0,0.5970366838107565,0.0001
9,0.0009234011300492945,1.1877058215073444,1.0,0.6000750283351691,0.0001
10,0.0007893069901741868,1.2052460145038952,1.0,0.615375433302457,0.0001
11,0.0006581367031389544,1.2409692275271351,1.0,0.6256101973160464,0.0001
12,0.0006763314395103343,1.2987770506380392,1.0,0.6185146148479135,0.0001
13,0.0007080627142365069,1.3882219886373994,1.0,0.6307885632539061,0.0001
14,0.00048387846219093475,1.2922795411931085,1.0,0.6186340571802706,0.0001
15,0.0004039226495119375,1.2570231925346889,1.0,0.6335149032223967,0.0001
16,0.0003760014590265793,1.1925666989575672,1.0,0.6076109135026333,0.0001
17,0.00036883649150949233,1.193552891865173,1.0,0.6152083125353566,0.0001
18,0.0011395387115974932,1.251889944841553,0.9988322404601768,0.6116662965430454,0.0001
19,0.006333526415577115,1.3424121450599549,0.9990366594566353,0.6238534394327202,0.0001
20,0.0005632974659525898,1.485794588673993,1.0,0.5952037640836989,0.0001
21,0.00030605459875470504,1.6438343447599826,1.0,0.5813669373529967,5e-05
22,0.0002578333817519854,1.646446359676442,1.0,0.5793390763055624,5e-05
23,0.00025784032565519905,1.6520765652281366,1.0,0.5752297687238899,5e-05
24,0.00022902104443177408,1.61751559932184,1.0,0.5844334818499516,5e-05
25,0.0002252689944471904,1.6217860354850668,1.0,0.5763581884271539,5e-05
26,0.0002152199590941458,1.5585896578018688,1.0,0.5840844459773745,5e-05
27,0.00020353843615022164,1.5984941401568773,1.0,0.580389979425431,2.5e-05
28,0.000652188214210815,1.6545195704883164,0.9995867698670285,0.5742227296093787,2.5e-05
29,0.00021316875909390144,1.655851476177174,1.0,0.5778909517693167,2.5e-05
30,0.00020103399069210903,1.6383082128637139,1.0,0.5758728279710819,2.5e-05
31,0.0001916133448059216,1.622516445819721,1.0,0.5799369149369149,2.5e-05
32,0.00020958399988959956,1.6562938202488502,1.0,0.5833825787300829,2.5e-05
33,0.00018993326378877946,1.7197073963574698,1.0,0.5793007549478313,1.25e-05
34,0.0001833568055041914,1.705557625117113,1.0,0.5803157566436876,1.25e-05
35,0.00018016977423834506,1.6832977170997765,1.0,0.5793007549478313,1.25e-05
36,0.0001765478570230825,1.664981934811554,1.0,0.5833825787300829,1.25e-05
37,0.00018210956362498448,1.6494029955876093,1.0,0.5833825787300829,1.25e-05
38,0.00017489996585767542,1.658244016738276,1.0,0.5823436176911219,1.25e-05
39,0.00017556687045387577,1.6301978011573997,1.0,0.5813669373529967,6.25e-06
40,0.00017202204475071022,1.6321607726380793,1.0,0.5793390763055624,6.25e-06
41,0.00016951904230112167,1.6746374954901901,1.0,0.577348768240488,6.25e-06
42,0.0001685873222223288,1.6437036535332612,1.0,0.5813669373529967,6.25e-06
43,0.0001679721864368117,1.6614319779244917,1.0,0.5783001152666014,6.25e-06
44,0.0001692489649136659,1.6356587366650015,1.0,0.5833825787300829,6.25e-06
45,0.00016716232220100803,1.6058054664504848,1.0,0.5844334818499516,3.125e-06
46,0.000165050019588603,1.6210299140490991,1.0,0.5813669373529967,3.125e-06
47,0.00016611304349363457,1.6353455999217528,1.0,0.5813669373529967,3.125e-06
48,0.0001638285115193359,1.6501316425398858,1.0,0.5793390763055624,3.125e-06
49,0.00016317243733833176,1.646552068208361,1.0,0.5813547176826486,3.125e-06
50,0.00016665040734657196,1.6806250367205524,1.0,0.5753072853072853,3.125e-06
