,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08332807,0.08328831,0.08339379,0.08340068,0.083410315,0.08335865,0.08327767,0.08327246,0.083278395,0.08329867,0.083334506,0.08336095
AMI,0.007345046,0.007340669,0.00733515,0.0073311324,0.0073315282,0.0073200157,0.23512611,0.23544078,0.2353846,0.23536485,0.007336765,0.0073420196
IMI,0.006036545,0.0060359016,0.31512737,0.31531432,0.3152239,0.0060423305,0.0060386728,0.006037515,0.0060363146,0.0060357926,0.0060343244,0.006034966
LMI,0.23527218,0.23543756,0.007335641,0.0073400037,0.007337698,0.00734744,0.007366414,0.0073638805,0.007360378,0.0073505165,0.2353379,0.23515128
