fold,strategy,epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate,epoch_time,L_BCE,L_ALPA,L_territory,L_exclusive,L_consistency
1,full_finetune,1,1.235612065019742,0.9402201729761043,0.6726534013397077,0.7671404623078206,0.0005,1.0418269634246826,0.4661434094111125,1.982524832089742,0.5054279764493307,0.052870855977137886,0.0015919137513265014
1,full_finetune,2,0.9315843103637158,0.8747266757656151,0.7036847223090262,0.8088768770428049,0.0005,1.0432119369506836,0.37733446558316547,1.9099314212799072,0.4143200119336446,0.06649785488843918,0.001199677586555481
1,full_finetune,3,0.8396962335411932,0.8559783881818744,0.7755494332170463,0.8014881790508375,0.0005,1.0441172122955322,0.34891050060590106,1.889574368794759,0.38632025321324664,0.06532041728496552,0.0009428347499730686
1,full_finetune,4,0.792611536845355,0.8274157702083319,0.7668739461623888,0.8069075851684548,0.0005,1.0413897037506104,0.3147915204366048,1.844956636428833,0.3556510806083679,0.06294753029942513,0.001004258170723915
1,full_finetune,5,0.7451020731052882,0.824456940234547,0.8218985646180621,0.8105463502015227,0.0005,1.0412044525146484,0.2906370759010315,1.8535315195719402,0.3258209725220998,0.051058645049730934,0.0015784342928479116
1,full_finetune,6,0.7031861787110987,0.7993379948844372,0.8008808629326047,0.8372881355932202,0.0005,1.0428402423858643,0.2859683732191722,1.7772245009740193,0.30661354462305707,0.044824413334329925,0.001920683542266488
1,full_finetune,7,0.6852995535017739,0.8016280212872465,0.8328508040909516,0.8576083326375553,0.0005,1.0432367324829102,0.27538029849529266,1.7785967985788982,0.30206961929798126,0.0425891758253177,0.001789870671927929
1,full_finetune,8,0.6431231297237773,0.8251476187101552,0.8415675387192921,0.8273396451943004,0.0005,1.0517613887786865,0.2746142993370692,1.84234615166982,0.3094116846720378,0.04065798036754131,0.0017179153704394896
1,full_finetune,9,0.6105885959007371,0.8221342731529558,0.8619742236517248,0.8441429743028978,0.0005,1.0463402271270752,0.3106180826822917,1.7913294633229573,0.3594001233577728,0.03723837931950887,0.0019242934261759121
1,full_finetune,10,0.6032196476425923,0.8451064489257167,0.8558146114045362,0.8191177848575713,0.0005,1.0512630939483643,0.31835052371025085,1.778756856918335,0.34669886032740277,0.037924716249108315,0.0016367389277244608
1,full_finetune,11,0.5807953350980517,0.9038351304094556,0.8836987635134382,0.7971766333396215,0.0005,1.0454633235931396,0.35809439420700073,1.7955746253331502,0.3999239206314087,0.03582937270402908,0.002129928907379508
1,full_finetune,12,0.5551024675369263,0.8531471474069945,0.8767022227921017,0.807233896307934,0.00025,1.0392866134643555,0.3179264763991038,1.797002951304118,0.34745802481969196,0.031830633680025734,0.0020322003789866963
1,full_finetune,13,0.5440783685361835,0.8866550234002126,0.8958314401391361,0.7930039309349654,0.00025,1.0433239936828613,0.3433217406272888,1.7809483607610066,0.3732643624146779,0.030938327312469482,0.0019675587148716054
1,full_finetune,14,0.5264593152932717,0.9394468925368618,0.8958144066963384,0.8131212668952799,0.00025,1.0497498512268066,0.3747164805730184,1.764618953069051,0.40716369946797687,0.029077473406990368,0.00195507105672732
1,full_finetune,15,0.5075289363592443,0.896956700674245,0.8864419991071648,0.7877397486772486,0.00025,1.0457303524017334,0.35439183314641315,1.769701878229777,0.39151214559872943,0.023748529454072315,0.0027485575216511884
1,full_finetune,16,0.5100152374992908,0.9444028382569971,0.911410375990604,0.7910163838199403,0.00025,1.053804636001587,0.36935723821322125,1.7747350533803303,0.398440420627594,0.0211564792941014,0.0030870194314047694
1,full_finetune,17,0.4993655010008476,1.033557420045557,0.9026587563172929,0.7764828738512948,0.00025,1.0491981506347656,0.40785599251588184,1.7803332010904949,0.43283915519714355,0.034109914054473243,0.002779231872409582
1,full_finetune,18,0.4916433440127843,0.9928865180888646,0.9265845560907828,0.8040024255761867,0.000125,1.0344412326812744,0.4092978735764821,1.7654343446095784,0.43585238854090375,0.022234920412302017,0.0024053545591110983
1,full_finetune,19,0.4879323298662481,0.9741684299119762,0.9059427544489851,0.7820843907050803,0.000125,1.0470890998840332,0.39251522223154706,1.7720017433166504,0.41548864046732586,0.0235665130118529,0.002636146731674671
1,full_finetune,20,0.48105847079988934,0.9728372886147297,0.9194008207150308,0.7940144754905919,0.000125,1.0547890663146973,0.3891832282145818,1.7772527933120728,0.407280166943868,0.02471257249514262,0.0026750493173797927
1,full_finetune,21,0.4687170831250473,1.0082127535846872,0.9203108031643692,0.7980991001209922,0.000125,1.0543251037597656,0.4079053004582723,1.780375083287557,0.4251282513141632,0.02703179605305195,0.0020062492694705725
1,full_finetune,22,0.4604604781513483,0.9972751232939707,0.9260504443478176,0.7991926655719759,0.000125,1.0476198196411133,0.40165093044439953,1.7829677661259968,0.4168846408526103,0.026841456691424053,0.0022119758650660515
1,full_finetune,23,0.47639536521804166,1.000313743739061,0.9310254743602036,0.7759139009139009,0.000125,1.0494053363800049,0.40697691837946576,1.797614574432373,0.42817675073941547,0.02724733327825864,0.0023493616996953883
1,full_finetune,24,0.4488665029196672,0.9709824323654175,0.945110586135644,0.8005115574081092,6.25e-05,1.044165849685669,0.3936014572779338,1.7935836712519329,0.4203005333741506,0.019434235369165737,0.0023922830199201903
1,full_finetune,25,0.46378626873795414,0.985545040855945,0.9226505722620351,0.7940228174603174,6.25e-05,1.0486643314361572,0.39098477363586426,1.793443997701009,0.4114845196406047,0.02080209304889043,0.002836661684947709
1,full_finetune,26,0.44910160966322454,1.0180845201854976,0.9225483513502749,0.7746394230769231,6.25e-05,1.045443058013916,0.403923158844312,1.7866516908009846,0.4160310427347819,0.02359496522694826,0.0029582196148112416
1,full_finetune,27,0.45329804067880336,1.006204623571584,0.9271515875763929,0.7893450877825878,6.25e-05,1.053884506225586,0.39727137982845306,1.7791120211283367,0.41516507665316266,0.022102206324537594,0.002692531251038114
1,full_finetune,28,0.443311353384609,0.9911009845599322,0.9298851234789398,0.7988333023978441,6.25e-05,1.0494294166564941,0.3935961276292801,1.7771953741709392,0.4196501175562541,0.01939122813443343,0.0026459637253234782
1,full_finetune,29,0.44119525165625023,1.0015247262699503,0.9407514964459409,0.8021825846944948,6.25e-05,1.046921730041504,0.3984951476256053,1.7824325561523438,0.41747825344403583,0.020628676128884155,0.002905543272693952
1,full_finetune,30,0.43737274492290656,1.0077895925078593,0.9495183212778061,0.7730850563909775,3.125e-05,1.0551705360412598,0.4028055767218272,1.7912379900614421,0.4139914611975352,0.023363761603832245,0.003006501317334672
1,full_finetune,31,0.4434407412166327,1.015153837036079,0.9444595895826956,0.7794953128012339,3.125e-05,1.0506978034973145,0.40710383653640747,1.7965236902236938,0.4148625135421753,0.023646932716170948,0.002936137296880285
1,full_finetune,32,0.44628697381892674,1.0163750942324248,0.9464319015247198,0.7758447966507177,3.125e-05,1.0467870235443115,0.4078397750854492,1.7954386075337727,0.4159707228342692,0.02250834492345651,0.0031445551624832055
1,full_finetune,33,0.43201981505877535,1.0179687897923966,0.9376938848877436,0.7877495585554796,3.125e-05,1.038517713546753,0.4095505028963089,1.79223636786143,0.4205843508243561,0.021646554892261822,0.003140598845978578
1,full_finetune,34,0.4355104553027892,1.0172023622082993,0.9441383532292623,0.7877495585554796,3.125e-05,1.04319429397583,0.4101362278064092,1.7906744480133057,0.42614025870958966,0.02010932533691327,0.002911787868166963
1,full_finetune,35,0.4359991558840577,1.0278078519122702,0.9433766540414992,0.7794501333961079,3.125e-05,1.0532550811767578,0.4132213791211446,1.7925570805867512,0.4252096315224965,0.020891491323709488,0.0028333952262376747
1,full_finetune,36,0.43205080065928714,1.016747126277064,0.9399890921644679,0.7856918662003407,1.5625e-05,1.0401263236999512,0.40595626334349316,1.7930851777394612,0.4199189941088359,0.01992988275984923,0.002880570051881174
1,full_finetune,37,0.4302627679327844,1.017186831420576,0.9446459188375873,0.7754569218557266,1.5625e-05,1.0419795513153076,0.4071640819311142,1.7925317684809368,0.4209280510743459,0.020024823024868965,0.0030153044499456882
1,full_finetune,38,0.43270160278803865,1.0347733170213833,0.9434879510567485,0.7865406656980911,1.5625e-05,1.0384540557861328,0.4163316438595454,1.7908724943796794,0.4296416938304901,0.01943336644520362,0.0027403595740906894
1,full_finetune,39,0.43875894076387645,1.0455220358472475,0.9432750331462276,0.7781782571242317,1.5625e-05,1.0646719932556152,0.4236380308866501,1.7895670731862385,0.4381582935651143,0.01990216163297494,0.0027059633090781667
1,full_finetune,40,0.43525965448836207,1.0472121465374047,0.9402134043711129,0.7781782571242317,1.5625e-05,1.0491676330566406,0.4244156926870346,1.7871410051981609,0.4379165470600128,0.019558948775132496,0.0026365676118681827
1,full_finetune,41,0.43094312011356084,1.0270403035929505,0.9528908874594603,0.7928582311253263,1.5625e-05,1.0465359687805176,0.41286594172318775,1.788555343945821,0.4275162120660146,0.0188874298085769,0.0028204802656546235
1,full_finetune,42,0.4319895732570702,1.027297660498552,0.9401216465732595,0.7928582311253263,7.8125e-06,1.046964406967163,0.41304340461889905,1.7903247674306233,0.4271284341812134,0.019659405884643395,0.00280330046856155
1,full_finetune,43,0.4215866952714786,1.0328422356659257,0.9509645213169545,0.7754569218557266,7.8125e-06,1.0518672466278076,0.41623661915461224,1.7890697320302327,0.42884770035743713,0.02047703166802724,0.002875428763218224
1,full_finetune,44,0.42873344748792513,1.039489316268706,0.9518006272677563,0.7774348732407943,7.8125e-06,1.0413260459899902,0.41957756380240124,1.7908182938893635,0.4297947287559509,0.021721416773895424,0.0027091449592262506
1,full_finetune,45,0.4311957275363761,1.0306043448582503,0.9453384634604124,0.7783097681310193,7.8125e-06,1.043668270111084,0.4155687739451726,1.7911893526713054,0.4258133073647817,0.022153927013278008,0.002916561672464013
1,full_finetune,46,0.42739215996903435,1.0267808496112554,0.9561140199149113,0.7783097681310193,7.8125e-06,1.0512042045593262,0.4121430267890294,1.789817253748576,0.42273135979970294,0.021643603841463726,0.0029763441998511553
1,full_finetune,47,0.4270590610907111,1.0221431691881637,0.9463025951121189,0.7747135379722891,7.8125e-06,1.0441577434539795,0.40949125587940216,1.7895217736562092,0.4236624638239543,0.020363832513491314,0.0029232643040207527
1,full_finetune,48,0.421912496778327,1.0198458332411,0.94970179366525,0.7747135379722891,3.90625e-06,1.0446617603302002,0.4079306224981944,1.78988782564799,0.4234917461872101,0.01960182748734951,0.0028983825662483773
1,full_finetune,49,0.43343203294445093,1.017519127315199,0.9463187884642504,0.7813272945860458,3.90625e-06,1.0406553745269775,0.40699363748232525,1.7905967235565186,0.4218469460805257,0.019552624163528282,0.0028788662360360226
1,full_finetune,50,0.423058850664488,1.0256659665577847,0.9542440717924338,0.7747135379722891,3.90625e-06,1.0444633960723877,0.4109649062156677,1.7899576425552368,0.42519726355870563,0.020309732295572758,0.002879695772814254
