epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,train_accuracy,val_accuracy,learning_rate,epoch_time,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
1,1.2947441000020028,1.029797680222325,0.2796398256519262,0.2968818421543067,0.36042286091840103,0.6358630596121618,0.0001,4.255326509475708,0.4463955637707948,0.792128723635573,0.41281512605042014,0.27905701754385964,0.25934861278648974,0.11634162743779422,0.0,0.0
2,1.1680813387041247,0.750014432933437,0.3633364783796416,0.3726536732986059,0.47142385199867853,0.7815816774399489,0.0001,3.9678733348846436,0.5894932589493259,0.8924181335431213,0.5511732401397903,0.39323633503735744,0.30670926517571884,0.20496022461394478,0.005970149253731343,0.0
3,1.1344406348586988,0.8436604615325568,0.3857020786858406,0.3540391759325589,0.49355797819623387,0.7344186417684143,0.0001,4.048646926879883,0.6077872744539411,0.8708727329096264,0.5592646347363328,0.3481848184818482,0.351875808538163,0.15129762562120375,0.023880597014925373,0.04580152671755725
4,1.0613602069804957,0.6509125448930445,0.4352642183754858,0.427336431357567,0.5315493888338289,0.8067193360466044,0.0001,3.9246022701263428,0.6226685796269728,0.9082106704484327,0.6030347528144885,0.4455313472654513,0.41645244215938304,0.29577464788732394,0.0989010989010989,0.05982905982905983
5,1.0044419358459526,0.5832788457456471,0.5089550366386509,0.4197304483080005,0.5777998017839445,0.8283457026574096,0.0001,3.989962339401245,0.6576168929110106,0.9174695078543971,0.6194225721784777,0.48935064935064937,0.5226361031518625,0.26332970620239393,0.236144578313253,0.008771929824561403
6,0.9808588042525439,0.6387094061388553,0.5332554716799371,0.48548259678971034,0.59200528576148,0.8115074614954911,0.0001,3.9335005283355713,0.6601941747572816,0.9084790034157123,0.6311254711900915,0.5107231920199501,0.5553681843732434,0.469572045543777,0.28633405639913234,0.053156146179401995
7,0.922279115179249,0.6644094296554244,0.5545493706020773,0.4719433313863425,0.6141394119590353,0.770329582635065,0.0001,3.958601236343384,0.6809160305343511,0.8799620433338605,0.6477516059957173,0.49104859335038364,0.58675799086758,0.4762221483205853,0.302771855010661,0.04054054054054054
8,0.8830522533332628,0.5761248066613494,0.5853283852625365,0.49165419772030416,0.629996696399075,0.8145399409464528,0.0001,4.025547027587891,0.6852713178294574,0.9109853228472674,0.6490438695163104,0.5265848670756647,0.6217843459222769,0.48603584827011254,0.3852140077821012,0.043010752688172046
9,0.8270192438712559,0.6185511475158855,0.6257793831113773,0.5010696039799492,0.6653452262966634,0.7860505945255766,0.0001,3.4200539588928223,0.706923477355544,0.8843144462532164,0.6849917537108301,0.5490384615384616,0.6659192825112108,0.5280300657688693,0.44528301886792454,0.04289544235924933
10,0.7999813488934117,0.675677584784627,0.6375111882805266,0.4814182151626777,0.6709613478691774,0.7458303407549278,0.0001,2.243060827255249,0.7136842105263158,0.8578710482077978,0.6964285714285714,0.5182186234817814,0.6596452328159645,0.5162790697674419,0.48028673835125446,0.033304119193689745
11,0.7567191377582431,0.6507789837411259,0.6751113298612298,0.49744110109988837,0.7013544763792534,0.7558056021067752,0.0001,2.267383575439453,0.7421109902067464,0.8606021296146155,0.7149863760217984,0.5659287776708374,0.6947368421052632,0.5250291036088475,0.5486111111111112,0.038204393505253106
12,0.7103248975794426,0.5917878347957289,0.702842096523323,0.5110391540183606,0.7228278823918071,0.7807038544409863,0.0001,4.132273435592651,0.7410571276027763,0.8763277288497464,0.7566964285714286,0.5487856838517257,0.70996640537514,0.5587692307692308,0.603648424543947,0.06027397260273973
13,0.7025687544110352,0.6397897041516544,0.7146069237595771,0.5039514024260704,0.7221671622068054,0.7391269651264863,0.0001,3.8706297874450684,0.7401224262659989,0.8448162729658792,0.7346711259754738,0.5899772209567198,0.7085152838427947,0.5410417234796837,0.6751188589540412,0.03997039230199852
14,0.6552515397341211,0.6288866424834526,0.7389152917743618,0.5014607614290029,0.7446316484968616,0.7506184662038146,0.0001,3.901139974594116,0.762063227953411,0.8507101178024882,0.7592695074709463,0.5590584279108869,0.725152692948362,0.5351731601731602,0.7091757387247278,0.06090133982947625
