split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.8668139923462512,0.789494354442808,0.860613810741688,0.9106849373545921,10185
val,AMI,Anterior,0.5769777356702984,0.7267303102625299,0.9432138886513298,0.9342067556890513,838
val,IMI,Inferior,0.559615897572686,0.7165300546448088,0.8883166169693684,0.907545188002929,1464
val,LMI,Lateral,0.061633281972265024,0.45454545454545453,0.9531512773284215,0.895247420954156,44
test,NORM,Normal,0.8847271553115919,0.8183583055403455,0.8646632566069906,0.9231849217274688,20089
test,AMI,Anterior,0.6458072590738423,0.7733812949640287,0.9551334746679357,0.9580274516163473,1668
test,IMI,Inferior,0.5831491712707182,0.7177830669840191,0.8998168498168498,0.9047202117841358,2941
test,LMI,Lateral,0.0705073086844368,0.4939759036144578,0.9579318163414041,0.9177622303937589,83
