split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9958155726572422,0.9970717423133236,0.9970719197253572,0.993669323764488,0.9998747647029725,0.9970717423133236,0.013435117128246504
test,0.7240577076115354,0.749622097018002,0.746223823001668,0.6965247233478219,0.9057443324256224,0.749622097018002,1.2054710860594784
