split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,1.0,1.0,1.0,1.0,1.0,1.0,0.006582409543344981
test,0.8374465827594211,0.845691382765531,0.8438733283414203,0.8253769660543664,0.9806359756268009,0.845691382765531,0.5093908409078518
