split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.990894507777471,0.987146529562982,0.987150923738509,0.987146529562982,0.04870410878354908
test,0.8308787709445604,0.8256513026052105,0.8264185008542143,0.8256513026052105,0.4892911385438724
