split,label,internal_label,f1_score
val,NORM,Normal,0.9205020920502092
val,AMI,Anterior,0.9419354838709677
val,IMI,Inferior,0.9333333333333333
val,LMI,Lateral,0.8955223880597015
test,NORM,Normal,0.7761194029850746
test,AMI,Anterior,0.7553191489361702
test,IMI,Inferior,0.7049608355091384
test,LMI,Lateral,0.9433962264150944
