split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.8294225885406371,0.8367346938775511,0.8325257037573821,0.8367346938775511,0.432672922465266
test,0.5734928934320577,0.650887573964497,0.6261682488911441,0.650887573964497,0.8146209406429494
