,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083301954,0.08331527,0.083275534,0.08332759,0.08330035,0.08335344,0.08341791,0.083332054,0.083336696,0.083356634,0.08335231,0.08333014
AMI,0.0073096463,0.0073182546,0.0073039383,0.007317644,0.007310522,0.007319626,0.23562875,0.23561338,0.23532948,0.23492849,0.0073111365,0.0073090903
IMI,0.006028758,0.006030548,0.3149511,0.31553245,0.31523225,0.0060396898,0.006038963,0.00603356,0.006028702,0.006027105,0.006028255,0.0060286196
Lateral-involved MI,0.1467435,0.1466826,0.061619878,0.061612744,0.061612878,1.0039276e-07,0.061560426,0.061513044,0.06149364,0.043568205,0.1467904,0.14680268
