,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083567604,0.08347317,0.08348169,0.083236754,0.08335792,0.083128124,0.08301651,0.08312586,0.08318184,0.08331233,0.083531834,0.08358779
AMI,2.3768089e-06,2.3789823e-06,2.3773518e-06,2.3821444e-06,2.3792118e-06,2.38148e-06,0.25039956,0.25005192,0.24984299,0.24968721,2.3762975e-06,2.3774196e-06
IMI,6.262323e-07,6.2676446e-07,0.3331395,0.3334734,0.33338267,6.2814206e-07,6.2843264e-07,6.2773785e-07,6.2766065e-07,6.273956e-07,6.267863e-07,6.2628374e-07
LMI,0.24996392,0.24997075,2.3819114e-06,2.3835746e-06,2.382659e-06,2.3821299e-06,2.3847738e-06,2.3853252e-06,2.3845303e-06,2.3828768e-06,0.2500353,0.25000888
