split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9792649225674757,0.9775967413441955,0.977523796440505,0.9788869913371577,0.9951550540010651,0.9775967413441955,0.11966877218995949
test,0.6832708046080741,0.7337278106508875,0.7161269841261494,0.668087582911704,0.9500771032171881,0.7337278106508875,0.8031325348500434
