split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9994737658016286,0.9992679355783309,0.9992679842995832,0.999422270549999,0.9998655569340423,0.9992679355783309,0.0076140327380214545
test,0.7109333556730133,0.7375292015940634,0.7313283959395375,0.7879753651379893,0.9069912832234817,0.7375292015940634,2.6766259517099615
