split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9896948436895912,0.9897959183673469,0.9898018902113296,0.9897959183673469,0.06810066499272172
test,0.8334068944106799,0.8382642998027613,0.833730868880526,0.8382642998027613,0.5688720821628909
