strategy,fold,epoch,train_loss,val_loss,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,learning_rate,epoch_time,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
no_pretrain,1,11,0.00798110027198207,0.003450245294347789,0.9979594210981112,0.9994738249969692,0.997849560761347,0.9992680695333943,0.0001,6.546997785568237,0.9971022891915386,0.9991306867574616,0.9992878760904398,0.9996445076430857,0.9975265211894685,0.9991201055873296,0.997920997920998,1.0
no_pretrain,1,12,0.008197285003567593,0.007979796769113744,0.9984962341630265,0.9984514395268292,0.9979410688140556,0.9979871912168344,0.0001,6.446380138397217,0.9979710144927536,0.9994206257242179,0.9984882169853269,0.9968096419709322,0.9975257051740254,0.9975754904121666,1.0,1.0
no_pretrain,1,13,0.006255166724875282,0.004118694587290759,0.9988880020116869,0.9992972950131914,0.9984443631039531,0.9990850869167429,0.0001,6.262907266616821,0.9980439034992393,0.9997102289191538,0.9993770579336122,0.9985795454545454,0.9981310466138962,0.9988994056790667,1.0,1.0
no_pretrain,1,14,0.00546956767583296,0.046422875650922686,0.9982699681648834,0.9906658195337645,0.9983528550512445,0.9895699908508692,0.0001,6.483264446258545,0.9982618771726536,0.9838282857982946,0.9986648865153538,0.9992892679459844,0.9982407916437603,0.9878101872006966,0.9979123173277662,0.9917355371900827
no_pretrain,1,15,0.0059480002615204,0.012904686703078691,0.99757763474567,0.993329138702084,0.9980783308931186,0.9963403476669717,0.0001,6.2298195362091064,0.9981885370625317,0.9959302325581395,0.9984876790321146,0.9975168499467897,0.9978009895547004,0.9962629149263574,0.9958333333333333,0.9836065573770492
no_pretrain,1,16,0.005546430852364357,0.003158138694978505,0.9989502134583615,0.9994904101796651,0.9985816251830161,0.9992680695333943,0.0001,6.691927433013916,0.9986954631105958,0.9988419224088014,0.9987535612535613,1.0,0.9983518294692891,0.9991197183098591,1.0,1.0
no_pretrain,1,17,0.005100649304686917,0.0038172345236538586,0.999029996735968,0.9991852475307074,0.9986731332357247,0.9989021043000915,5e-05,6.811536550521851,0.9982608695652174,0.9985528219971056,0.9992880028479886,0.9992887624466572,0.998571114530666,0.9988994056790667,1.0,1.0
no_pretrain,1,18,0.001430415037809444,0.003823699764916247,0.9991567416850039,0.9996012668401757,0.9995424597364568,0.9994510521500457,5e-05,6.826711654663086,0.9995652803941458,0.9994206257242179,0.99964406478021,0.9996445076430857,0.9995053042378937,0.9993399339933994,0.9979123173277662,1.0
no_pretrain,1,19,0.0011628909102296382,0.012736355024529654,0.9997160027362968,0.9971606774568882,0.9996339677891655,0.9959743824336688,5e-05,6.737388372421265,0.9997826244475038,0.994175888177053,0.9994661921708186,0.9992892679459844,0.999615194326865,0.9951775537045155,1.0,1.0
no_pretrain,1,20,0.0012309223968663986,0.0035450823435018665,0.9992586014052575,0.9994738249969692,0.9996797218155198,0.9992680695333943,5e-05,6.396914958953857,0.9997101869294305,0.9991306867574616,0.9997330723373966,0.9996445076430857,0.999670148433205,0.9991201055873296,0.997920997920998,1.0
no_pretrain,1,21,0.0011994085878672392,0.0037867000631404972,0.999792339548985,0.9994410569671112,0.9997254758418741,0.9992680695333943,5e-05,6.385991096496582,0.9998550724637681,0.9997102289191538,0.99964406478021,0.9989342806394316,0.9996702209519622,0.9991197183098591,1.0,1.0
no_pretrain,1,22,0.001295208719243732,0.005007421623960725,0.9997410196153345,0.9986598957444994,0.9996339677891655,0.9981701738334858,5e-05,6.264819622039795,0.9994929373415429,0.9982578397212544,0.9999110399430655,0.9985795454545454,0.9995601011767293,0.9978021978021978,1.0,1.0
no_pretrain,1,23,0.0017107503339024012,0.007058894831135683,0.9996731830803185,0.9990423062608524,0.9995424597364568,0.9987191216834401,5e-05,6.174773216247559,0.9994205417934231,0.9991311902693311,0.9998220640569395,0.9985795454545454,0.9994501264709117,0.9984584893195332,1.0,1.0
no_pretrain,1,24,0.0015070629764813183,0.004697606236162396,0.9997918608516388,0.9991859833318983,0.9997254758418741,0.9989021043000915,2.5e-05,6.17409086227417,0.9995652803941458,0.9991311902693311,0.9998220640569395,0.9989320042719829,0.99978009895547,0.9986807387862797,1.0,1.0
no_pretrain,1,25,0.0012196217344321873,0.00204421459740561,0.999764613398423,0.9994574029950153,0.9996797218155198,0.9992680695333943,2.5e-05,6.166534185409546,0.9997101869294305,0.9994206257242179,0.9997330723373966,0.9992892679459844,0.999615194326865,0.9991197183098591,1.0,1.0
no_pretrain,1,26,0.00023225437554513174,0.002798244639737128,0.9999362879617164,0.9994574029950153,0.9999084919472914,0.9992680695333943,2.5e-05,6.171312570571899,0.999855114459577,0.9994206257242179,1.0,0.9992892679459844,0.9998900373872883,0.9991197183098591,1.0,1.0
no_pretrain,1,27,0.0004143709787154679,0.004247890906803485,0.9999002989224439,0.9992025465979435,0.999862737920937,0.9989021043000915,2.5e-05,6.138248920440674,0.9998550724637681,0.9988419224088014,0.9999110399430655,0.9992892679459844,0.9998350832829421,0.9986789960369881,1.0,1.0
no_pretrain,1,28,0.00027347616708517163,0.000364224643058311,0.9999362857356126,0.9998561456044156,0.9999084919472914,0.9998170173833486,2.5e-05,6.419315338134766,0.9998550934647152,1.0,1.0,0.9996445076430857,0.999890049477735,0.9997800747745766,1.0,1.0
no_pretrain,1,29,0.00011583173941432864,0.003735451041303605,0.9999681434244688,0.9995848577146345,0.9999542459736457,0.9994510521500457,2.5e-05,6.170039653778076,0.9999275519814533,0.9997102289191538,1.0,0.9992892679459844,0.999945021716422,0.9993399339933994,1.0,1.0
no_pretrain,1,30,7.779558997882566e-05,0.0018619202631662908,0.9999640129683616,0.9994574029950153,0.9999542459736457,0.9992680695333943,2.5e-05,6.181336879730225,1.0,0.9994206257242179,0.9999110241124656,0.9992892679459844,0.9999450277609807,0.9991197183098591,1.0,1.0
no_pretrain,1,31,0.00019326780649724662,0.006969753096579017,0.9998961736763904,0.999091721462877,0.999862737920937,0.9987191216834401,2.5e-05,6.341566801071167,0.9999275519814533,0.9982638888888888,0.9998220957125067,0.9996445076430857,0.9998350470116016,0.9984584893195332,1.0,1.0
no_pretrain,1,32,0.0004980068558338651,0.0026185865381609125,0.9999362835073229,0.9996012668401757,0.9999084919472914,0.9994510521500457,2.5e-05,6.178115129470825,0.9998550724637681,0.9994206257242179,1.0,0.9996445076430857,0.9998900615655233,0.9993399339933994,1.0,1.0
no_pretrain,1,33,0.0006957734640141238,0.0004459698377467991,0.9999681434244688,0.9998561456044156,0.9999542459736457,0.9998170173833486,2.5e-05,6.191569566726685,0.9999275519814533,1.0,1.0,0.9996445076430857,0.999945021716422,0.9997800747745766,1.0,1.0
no_pretrain,1,34,0.00032401999382393573,0.000829968206290872,0.9999362879617164,0.9998725759234326,0.9999084919472914,0.9998170173833486,1.25e-05,6.214520692825317,0.999855114459577,0.9997102289191538,1.0,1.0,0.9998900373872883,0.9997800747745766,1.0,1.0
no_pretrain,1,35,0.00033371949574901124,0.0012561830853270862,0.9999044269326114,0.9998561456044156,0.999862737920937,0.9998170173833486,1.25e-05,6.172699213027954,0.9997826244475038,1.0,1.0,0.9996445076430857,0.9998350832829421,0.9997800747745766,1.0,1.0
no_pretrain,1,36,0.0005723926749380278,0.00046115777819477567,0.9999321567901225,0.9998561456044156,0.9999084919472914,0.9998170173833486,1.25e-05,6.27356481552124,0.9999275414825013,1.0,0.9999110241124656,0.9996445076430857,0.9998900615655233,0.9997800747745766,1.0,1.0
no_pretrain,1,37,4.358022466399307e-06,0.0006138117710578146,1.0,0.9998561456044156,1.0,0.9998170173833486,1.25e-05,6.361728668212891,1.0,1.0,1.0,0.9996445076430857,1.0,0.9997800747745766,1.0,1.0
no_pretrain,1,38,2.217871267685587e-05,0.0009926043281789816,1.0,0.9998561456044156,1.0,0.9998170173833486,1.25e-05,6.355731964111328,1.0,1.0,1.0,0.9996445076430857,1.0,0.9997800747745766,1.0,1.0
no_pretrain,1,39,3.6694091985674447e-05,0.00016943614573523087,1.0,1.0,1.0,1.0,1.25e-05,6.1731321811676025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
no_pretrain,1,40,0.00010591547550694855,0.0017592081297878165,0.9999640129683616,0.9998561456044156,0.9999542459736457,0.9998170173833486,1.25e-05,6.16180157661438,1.0,1.0,0.9999110241124656,0.9996445076430857,0.9999450277609807,0.9997800747745766,1.0,1.0
no_pretrain,1,41,4.013341178525022e-05,0.002832267939426176,1.0,0.9997123301849122,1.0,0.9996340347666972,1.25e-05,6.146540880203247,1.0,1.0,1.0,0.9992892679459844,1.0,0.9995600527936648,1.0,1.0
no_pretrain,1,42,0.0006515428460390236,0.004169503263725507,0.9998684426655005,0.9969210395941286,0.9998169838945827,0.9985361390667886,1.25e-05,6.169768810272217,0.9997826559443599,0.9991311902693311,0.9999110399430655,0.9985795454545454,0.9997800747745766,0.9982378854625551,1.0,0.9917355371900827
no_pretrain,1,43,0.00021771543061038684,0.0011253946671943833,0.9999681423108705,0.9997286973389761,0.9999542459736457,0.9996340347666972,1.25e-05,6.153163909912109,0.9999275414825013,0.9997102289191538,1.0,0.9996445076430857,0.9999450277609807,0.9995600527936648,1.0,1.0
no_pretrain,1,44,0.00012904017386595042,0.001504207060734902,0.9999280283836687,0.9996012668401757,0.9999084919472914,0.9994510521500457,1.25e-05,6.147184610366821,1.0,0.9994206257242179,0.9998220640569395,0.9996445076430857,0.999890049477735,0.9993399339933994,1.0,1.0
no_pretrain,1,45,6.834530583378655e-06,0.001080434853070663,1.0,0.9996177810656827,1.0,0.9994510521500457,6.25e-06,6.148934841156006,1.0,0.9991311902693311,1.0,1.0,1.0,0.9993399339933994,1.0,1.0
no_pretrain,1,46,4.029603966720422e-05,0.0013163140281892245,1.0,0.9997451696294707,1.0,0.9996340347666972,6.25e-06,6.167591094970703,1.0,0.9994206257242179,1.0,1.0,1.0,0.9995600527936648,1.0,1.0
no_pretrain,1,47,0.0002425867708044259,0.0009774838272343465,0.9999280283836687,0.9997286973389761,0.9999084919472914,0.9996340347666972,6.25e-06,6.161844253540039,1.0,0.9997102289191538,0.9998220640569395,0.9996445076430857,0.999890049477735,0.9995600527936648,1.0,1.0
no_pretrain,1,48,7.516450461572299e-06,0.0004202963737558147,1.0,0.9998725759234326,1.0,0.9998170173833486,6.25e-06,6.158228635787964,1.0,0.9997102289191538,1.0,1.0,1.0,0.9997800747745766,1.0,1.0
no_pretrain,1,49,0.00045221202326725413,0.0008615223327474533,0.9999681423108705,0.9997451696294707,0.9999542459736457,0.9996340347666972,6.25e-06,6.174417495727539,0.9999275414825013,0.9994206257242179,1.0,1.0,0.9999450277609807,0.9995600527936648,1.0,1.0
no_pretrain,1,50,1.4430984237048744e-05,0.0004337671462061975,1.0,0.9998725759234326,1.0,0.9998170173833486,6.25e-06,6.1674065589904785,1.0,0.9997102289191538,1.0,1.0,1.0,0.9997800747745766,1.0,1.0
