strategy,avg_test_main_macro_f1,std_test_main_macro_f1,avg_test_main_micro_f1,std_test_main_micro_f1,avg_test_main_weighted_f1,std_test_main_weighted_f1,avg_test_accuracy,std_test_accuracy,avg_test_balanced_accuracy,std_test_balanced_accuracy,avg_test_macro_auc,std_test_macro_auc,avg_test_loss,std_test_loss,best_fold_for_strategy
partial_finetune,0.8789449056505981,0.030880637777149434,0.8733466933867735,0.03229501043388757,0.8727088295634579,0.03173976325338996,0.8733466933867735,0.03229501043388757,0.8693527851632638,0.035796749624681726,0.9801485296202742,0.007008315279720991,0.435718529166762,0.11497840546987635,2
full_finetune,0.8745861430955844,0.042087665545648016,0.8789579158316633,0.03399733300320361,0.877543406697262,0.0355401017012177,0.8789579158316633,0.03399733300320361,0.8668684144416703,0.04953499283684659,0.9859686117127444,0.004563984264931904,0.41400366023291113,0.06952097358960499,2
no_pretrain,0.8665050227397829,0.06332972841231488,0.8653306613226454,0.05272483773729074,0.8656775870786445,0.05309410544479918,0.8653306613226454,0.05272483773729074,0.8616095676595519,0.06954038155724968,0.9739931642182637,0.008047635431613864,0.5579725456997036,0.16465621241850995,5
frozen_backbone,0.7091637630547745,0.04043113043461861,0.7587174348697394,0.018013791626648703,0.7395175464476048,0.028442532030968047,0.7587174348697394,0.018013791626648703,0.7035308185778624,0.03159341561983618,0.9627126235528017,0.0011887499699524953,0.5585413794479294,0.03237485977862384,2
