split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.7929783985566325,0.7857142857142857,0.7861993015794958,0.7857142857142857,0.46650348926077084
test,0.6476342937362245,0.6942800788954635,0.6760009567212016,0.6942800788954635,0.5586586013818399
