,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083370596,0.08327958,0.0834073,0.08336268,0.08341095,0.083328545,0.083255604,0.08325795,0.08329497,0.083330736,0.08334974,0.083351456
AMI,0.007339689,0.007347093,0.0073266528,0.0073312223,0.0073254216,0.007307226,0.23512095,0.23547328,0.23549953,0.23527029,0.00732651,0.007332075
IMI,0.006041115,0.006045211,0.31505525,0.31542954,0.3151495,0.0060414,0.0060457494,0.0060431734,0.006040524,0.006036237,0.0060340366,0.0060387924
LMI,0.23517793,0.23524873,0.0073378338,0.00733982,0.0073404596,0.007353503,0.0073571615,0.00735419,0.0073480806,0.0073434534,0.23551407,0.23528473
