split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9957478335896763,0.9959183673469387,0.9959153750085717,0.9959183673469387,0.022270275051800573
test,0.8511003755929466,0.8500986193293886,0.8483583102991216,0.8500986193293886,0.7841964690878076
