,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083394036,0.08331004,0.08340801,0.08337204,0.08341077,0.08330662,0.08325098,0.08323514,0.08326556,0.083315715,0.08335423,0.083376996
AMI,0.0073403222,0.0073471903,0.007327963,0.007331678,0.007326338,0.0073071183,0.23509373,0.23546967,0.23550627,0.23528859,0.0073279263,0.007333113
IMI,0.0060413284,0.006045086,0.31505945,0.3154316,0.31514552,0.0060411794,0.0060444428,0.0060420698,0.006040358,0.006036494,0.0060342415,0.006038547
LMI,0.23515089,0.23523206,0.0073377904,0.007338899,0.007340342,0.007351282,0.0073591215,0.007355329,0.007348823,0.0073448867,0.23556332,0.23527743
