split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9896907216494846,0.9930489855986545,0.992729658792651,0.9896907216494846,0.9896969450983576,0.984251968503937,0.9920634920634921,0.9885496183206107,0.9987580273839816,1.0,1.0,1.0,1.0,0.9866666666666667,0.9801324503311258,0.9957805907172996,0.9983792997457177,1.0,1.0,1.0,1.0,0.9992843317824248,0.057751102276991324
test,0.843687374749499,0.8529960821422049,0.8568483937331857,0.843687374749499,0.8425600369912163,0.852112676056338,0.8962962962962963,0.9230769230769231,0.9751729751729752,0.7752808988764045,0.711340206185567,0.9701492537313433,0.9766630763707237,0.8,0.8043478260869565,0.8793650793650793,0.9202035886818496,1.0,1.0,1.0,1.0,0.968009910056387,0.534501033291997
