split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9990418471134658,0.998718887262079,0.998719110942202,0.9988534736190624,0.9999446294228894,0.998718887262079,0.009968674608650818
test,0.7659833472055408,0.7235124364435894,0.715169133204636,0.7653147859406814,0.9199846469834039,0.7235124364435894,2.1694176580856217
