,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08337326,0.08331142,0.08340219,0.08337981,0.08340158,0.08333168,0.08326632,0.08324262,0.083248064,0.08329716,0.08335812,0.08338773
AMI,0.007340277,0.0073473095,0.007325251,0.0073302407,0.007323881,0.0073093353,0.23524746,0.23552617,0.2354579,0.2351358,0.007324024,0.0073325476
IMI,0.0060402164,0.006042874,0.31508982,0.31537598,0.3151698,0.006046064,0.006044401,0.0060415044,0.0060396707,0.006037023,0.006035067,0.0060376734
LMI,0.23523557,0.23528013,0.007339191,0.0073396373,0.0073416955,0.007350023,0.007358371,0.007358885,0.007354678,0.0073462655,0.23547469,0.23522115
