,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.0833003,0.08331509,0.08327385,0.08332883,0.083300024,0.08335483,0.08342039,0.083333194,0.08333695,0.083355956,0.083351456,0.08332923
AMI,0.0073094037,0.0073181367,0.007303661,0.0073176203,0.007310383,0.0073196026,0.23563321,0.23561606,0.23532878,0.23492326,0.0073108836,0.0073088394
IMI,0.0060287234,0.0060304957,0.31495032,0.31553394,0.3152318,0.006039675,0.0060389615,0.006033529,0.006028661,0.0060270657,0.0060282242,0.0060285716
Lateral-involved MI,0.14674522,0.14668167,0.061620858,0.061612107,0.061613027,1.00392384e-07,0.061558936,0.061511874,0.061492845,0.043568164,0.14679143,0.14680383
